defect_id,asset_id,defect_type,severity_at_raise,raised_date,attended_date,days_open,temporary_repair_applied,escalated,escalation_type,escalation_date
DFT-2026-02253,CW-TRLAJJ-09,wire_wear,critical,2026-03-24,2026-03-31,7,false,false,,
DFT-2025-02254,AC-TITRL-07,head_fault,minor,2025-09-19,2025-10-07,18,true,false,,
DFT-2025-02255,PT-MS-08,detection_failure,minor,2025-10-16,2025-10-29,13,false,false,,
DFT-2025-02256,OHE-AVDTI-02,height_stagger,minor,2025-09-06,2025-10-13,37,false,false,,
DFT-2025-02257,SL-CJTMLP-02,fastening_failure,minor,2025-09-19,2025-10-05,16,false,false,,
DFT-2026-02258,TO-TBM-06,gauge_defect,minor,2026-03-24,2026-04-12,19,false,false,,
DFT-2026-02259,SL-MSMBM-04,fastening_failure,minor,2026-08-14,,24,false,true,failure,2026-08-19
DFT-2026-02260,RL-MSMBM-04,wear,IMDT,2026-04-25,2026-04-27,2,true,false,,
DFT-2025-02261,BL-BBQPER-04,ballast_deficiency,major,2025-08-27,2025-09-17,21,false,false,,
DFT-2026-02262,AC-BBQPER-03,reset_failure,minor,2026-08-13,,25,true,false,,
DFT-2025-02263,MST-PONGPD-06,foundation_defect,major,2025-07-04,2025-07-18,14,true,false,,
DFT-2026-02264,RL-TRLAJJ-42,weld_failure,2,2026-02-25,2026-03-09,12,false,false,,
DFT-2026-02265,LC-CGLWJ-02,surface_defect,minor,2026-07-04,2026-09-06,64,false,false,,
DFT-2026-02266,RL-PERABU-03,rail_flaw,3,2026-05-05,2026-06-30,56,false,false,,
DFT-2025-02267,AC-TRLAJJ-03,reset_failure,minor,2025-06-01,2025-07-24,53,false,false,,
DFT-2025-02268,TC-TRLAJJ-33,bonding_defect,major,2025-12-28,2026-01-19,22,false,false,,
DFT-2025-02269,TO-BBQ-10,gauge_defect,minor,2025-07-20,2025-08-03,14,false,true,failure,2025-07-23
DFT-2026-02270,SL-TRLAJJ-34,fastening_failure,minor,2026-04-11,2026-05-10,29,true,true,speed_restriction,2026-04-16
DFT-2026-02271,SL-PERABU-09,fastening_failure,minor,2026-01-31,2026-02-12,12,false,false,,
DFT-2026-02272,SL-TITRL-03,cracked_sleeper,minor,2026-04-07,2026-06-03,57,false,true,speed_restriction,2026-04-23
DFT-2025-02273,SG-CGLWJ-05,aspect_defect,major,2025-04-07,2025-04-20,13,false,false,,
DFT-2026-02274,SG-MSBMS-02,lamp_failure,major,2026-06-15,2026-07-06,21,false,false,,
DFT-2026-02275,OHE-WJCJ-04,height_stagger,minor,2026-08-22,,16,false,false,,
DFT-2026-02276,MST-STMPV-05,foundation_defect,minor,2026-05-28,2026-07-06,39,false,false,,
DFT-2026-02277,MST-TNPENR-07,foundation_defect,minor,2026-05-25,2026-06-26,32,true,false,,
DFT-2026-02278,TC-MSBMS-06,shunt_failure,major,2026-04-24,2026-05-04,10,false,false,,
DFT-2025-02279,RL-PERABU-24,wear,3,2025-06-10,2025-07-24,44,true,true,failure,2025-07-07
DFT-2026-02280,OHE-PER-02,height_stagger,major,2026-08-29,2026-09-04,6,false,false,,
DFT-2026-02281,SL-PERABU-13,fastening_failure,major,2026-07-04,2026-07-10,6,false,true,speed_restriction,2026-07-05
DFT-2026-02282,LC-TRLAJJ-02,surface_defect,minor,2026-05-17,2026-07-19,63,false,false,,
DFT-2025-02283,CW-PVTBM-05,wire_wear,minor,2025-05-11,2025-07-09,59,false,true,failure,2025-05-21
DFT-2026-02284,MST-PONGPD-02,foundation_defect,major,2026-05-05,2026-05-18,13,false,false,,
DFT-2025-02285,SL-MBMGI-03,fastening_failure,minor,2025-04-06,2025-06-04,59,false,false,,
DFT-2026-02286,INS-AVDTI-03,cracked_insulator,minor,2026-04-30,2026-07-06,67,true,false,,
DFT-2026-02287,MST-MJRPON-01,corrosion,minor,2026-05-09,2026-05-23,14,false,false,,
DFT-2026-02288,RL-PONGPD-08,corrugation,2,2026-06-15,2026-06-25,10,true,false,,
DFT-2025-02289,MST-TRLAJJ-01,foundation_defect,minor,2025-12-01,2025-12-11,10,true,false,,
DFT-2025-02290,OHE-TRLAJJ-07,hard_spot,minor,2025-05-11,2025-06-14,34,false,false,,
DFT-2026-02291,RL-TRLAJJ-22,weld_failure,1,2026-01-11,2026-01-17,6,true,false,,
DFT-2026-02292,TC-MBMGI-03,shunt_failure,minor,2026-01-24,2026-02-26,33,true,false,,
DFT-2026-02293,INS-GISTM-02,flashover_mark,major,2026-06-25,2026-06-30,5,false,true,speed_restriction,2026-06-30
DFT-2025-02294,CW-PERABU-10,burn_mark,minor,2025-11-14,2026-01-05,52,false,false,,
DFT-2026-02295,RL-MSBMS-05,weld_failure,3,2026-05-10,2026-07-06,57,false,true,speed_restriction,2026-05-22
DFT-2026-02296,PT-AJJ-01,obstruction,major,2026-03-21,2026-04-01,11,false,false,,
DFT-2025-02297,CW-MBMGI-03,burn_mark,critical,2025-10-29,2025-10-30,1,false,false,,
DFT-2026-02298,PT-PER-01,detection_failure,major,2026-07-26,2026-08-13,18,false,true,failure,2026-08-02
DFT-2025-02299,OHE-TITRL-10,height_stagger,minor,2025-07-27,2025-08-30,34,false,false,,
DFT-2026-02300,RL-TRLAJJ-33,wear,2,2026-04-12,2026-04-20,8,true,false,,
DFT-2025-02301,TC-PVTBM-04,shunt_failure,minor,2025-03-31,2025-04-15,15,false,false,,
DFT-2026-02302,SL-MSBMS-07,fastening_failure,major,2026-03-02,2026-03-12,10,true,false,,
DFT-2026-02303,RL-PERABU-14,weld_failure,3,2026-02-07,2026-04-08,60,false,false,,
DFT-2026-02304,PT-MSB-06,obstruction,critical,2026-05-22,2026-05-23,1,false,false,,
DFT-2026-02305,OHE-PVTBM-12,height_stagger,minor,2026-04-07,2026-05-07,30,true,false,,
DFT-2025-02306,PT-MAS-02,motor_fault,major,2025-08-23,2025-09-10,18,false,true,failure,2025-09-10
DFT-2025-02307,PT-MAS-04,motor_fault,major,2025-04-28,2025-05-12,14,false,false,,
DFT-2025-02308,SL-PERABU-08,fastening_failure,critical,2025-10-18,2025-10-23,5,false,true,speed_restriction,2025-10-19
DFT-2025-02309,BR-TRLAJJ-02,corrosion,major,2025-12-29,2026-01-04,6,false,false,,
DFT-2026-02310,TO-MAS-18,switch_wear,minor,2026-05-06,2026-06-09,34,false,false,,
DFT-2025-02311,RL-PVTBM-09,weld_failure,2,2025-06-11,2025-06-23,12,false,false,,
DFT-2026-02312,SL-STMPV-05,fastening_failure,major,2026-04-16,2026-05-04,18,false,true,punctuality_incident,2026-05-04
DFT-2026-02313,TC-MSBMS-05,shunt_failure,minor,2026-06-19,2026-07-01,12,false,false,,
DFT-2026-02314,CW-TRLAJJ-23,wire_wear,critical,2026-01-10,2026-01-16,6,false,false,,
DFT-2026-02315,RL-TRLAJJ-56,weld_failure,3,2026-03-24,2026-05-26,63,true,false,,
DFT-2025-02316,MST-WJCJ-05,foundation_defect,minor,2025-05-02,2025-06-12,41,true,false,,
DFT-2025-02317,AC-MSBMS-02,head_fault,minor,2025-11-23,2025-12-05,12,true,false,,
DFT-2025-02318,BL-MASBBQ-01,drainage_choke,minor,2025-11-10,2025-12-26,46,true,false,,
DFT-2025-02319,SL-PERABU-09,cracked_sleeper,critical,2025-09-25,2025-09-27,2,false,false,,
DFT-2025-02320,TO-BBQ-11,crossing_wear,critical,2025-05-23,2025-05-26,3,false,false,,
DFT-2025-02321,RL-TITRL-05,wear,2,2025-09-02,2025-09-19,17,false,false,,
DFT-2026-02322,CW-MSBMS-02,wire_wear,minor,2026-09-01,,6,false,false,,
DFT-2026-02323,TC-STMPV-06,shunt_failure,major,2026-02-04,2026-02-25,21,true,false,,
DFT-2025-02324,SG-TRLAJJ-04,aspect_defect,major,2025-03-30,2025-04-04,5,false,false,,
DFT-2025-02325,MST-MBMGI-04,foundation_defect,major,2025-09-29,2025-10-04,5,true,false,,
DFT-2026-02326,SL-MASBBQ-02,cracked_sleeper,minor,2026-07-05,2026-09-05,62,false,false,,
DFT-2026-02327,BL-AJJ-02,ballast_deficiency,major,2026-06-16,2026-07-06,20,true,false,,
DFT-2026-02328,SL-TITRL-19,cracked_sleeper,minor,2026-02-28,2026-03-26,26,false,true,speed_restriction,2026-03-22
DFT-2025-02329,BL-BBQ-01,drainage_choke,minor,2025-05-09,2025-07-08,60,false,false,,
DFT-2025-02330,CW-AVDTI-07,wire_wear,critical,2025-06-11,2025-06-12,1,false,false,,
DFT-2025-02331,TC-STMPV-04,shunt_failure,minor,2025-05-15,2025-05-25,10,false,false,,
DFT-2026-02332,CW-MSMBM-05,wire_wear,minor,2026-07-11,2026-09-02,53,false,false,,
DFT-2025-02333,OHE-AJJ-01,hard_spot,critical,2025-10-03,2025-10-10,7,false,false,,
DFT-2025-02334,SL-PERABU-09,cracked_sleeper,minor,2025-03-20,2025-05-08,49,false,false,,
DFT-2026-02335,PT-TRL-01,obstruction,minor,2026-02-16,2026-04-03,46,true,false,,
DFT-2026-02336,SL-PONGPD-06,cracked_sleeper,minor,2026-02-26,2026-03-25,27,true,false,,
DFT-2025-02337,MST-CGLWJ-03,foundation_defect,major,2025-07-12,2025-08-03,22,false,false,,
DFT-2025-02338,TC-PERABU-15,shunt_failure,minor,2025-04-30,2025-05-12,12,true,false,,
DFT-2025-02339,RL-ENRMJR-05,corrugation,1,2025-06-12,2025-06-16,4,false,false,,
DFT-2026-02340,MST-BBQPER-01,foundation_defect,critical,2026-06-03,2026-06-06,3,false,false,,
DFT-2026-02341,TO-BBQ-04,crossing_wear,minor,2026-08-17,,21,true,true,punctuality_incident,2026-08-27
DFT-2025-02342,RL-PERABU-23,wear,3,2025-07-08,2025-07-23,15,false,false,,
DFT-2026-02343,RL-TRLAJJ-04,weld_failure,2,2026-04-09,2026-04-26,17,false,true,speed_restriction,2026-04-21
DFT-2026-02344,SG-PONGPD-02,aspect_defect,minor,2026-05-18,2026-07-05,48,false,false,,
DFT-2025-02345,PT-TNP-06,motor_fault,minor,2025-12-07,2026-02-01,56,false,false,,
DFT-2026-02346,SG-TRLAJJ-11,lamp_failure,minor,2026-03-07,2026-03-27,20,true,false,,
DFT-2025-02347,RL-TRLAJJ-07,wear,2,2025-10-08,2025-10-18,10,false,false,,
DFT-2025-02348,TC-MSBMS-02,bonding_defect,critical,2025-08-07,2025-08-09,2,false,false,,
DFT-2025-02349,MST-MASBBQ-03,corrosion,major,2025-10-20,2025-11-02,13,true,false,,
DFT-2026-02350,BL-TRLAJJ-12,fouling,minor,2026-08-03,2026-08-20,17,false,false,,
DFT-2026-02351,SL-TITRL-14,cracked_sleeper,minor,2026-07-27,,42,false,false,,
DFT-2025-02352,BL-TRLAJJ-14,ballast_deficiency,minor,2025-06-28,2025-08-05,38,false,true,failure,2025-07-20
DFT-2025-02353,INS-MSBMS-04,cracked_insulator,minor,2025-07-23,2025-09-29,68,false,false,,
DFT-2026-02354,SG-MSMBM-07,lamp_failure,minor,2026-03-03,2026-05-08,66,false,false,,
DFT-2025-02355,RL-TRLAJJ-09,corrugation,2,2025-06-06,2025-06-22,16,false,false,,
DFT-2025-02356,RL-PERABU-16,corrugation,1,2025-10-03,2025-10-10,7,false,false,,
DFT-2026-02357,BL-TITRL-01,ballast_deficiency,minor,2026-04-11,2026-06-12,62,false,false,,
DFT-2026-02358,CW-MSMBM-01,wire_wear,major,2026-03-02,2026-03-11,9,false,false,,
DFT-2026-02359,OHE-ABUAVD-03,hard_spot,minor,2026-08-28,,10,false,false,,
DFT-2025-02360,OHE-PVTBM-11,height_stagger,minor,2025-07-13,2025-08-26,44,false,false,,
DFT-2026-02361,AC-MSMBM-03,reset_failure,minor,2026-08-18,,20,false,false,,
DFT-2025-02362,PT-TNP-05,obstruction,critical,2025-11-13,2025-11-18,5,false,false,,
DFT-2026-02363,RL-PONGPD-11,rail_flaw,3,2026-05-25,2026-07-26,62,false,false,,
DFT-2025-02364,SG-MSBMS-05,aspect_defect,major,2025-03-20,2025-04-04,15,false,false,,
DFT-2026-02365,AC-TRLAJJ-15,head_fault,minor,2026-08-25,,13,false,false,,
DFT-2025-02366,SL-ENRMJR-05,cracked_sleeper,minor,2025-04-05,2025-06-03,59,false,false,,
DFT-2025-02367,RL-PONGPD-02,rail_flaw,2,2025-06-02,2025-06-21,19,false,false,,
DFT-2026-02368,RL-STMPV-03,corrugation,3,2026-03-30,2026-06-06,68,false,false,,
DFT-2026-02369,INS-MSMBM-03,flashover_mark,minor,2026-08-12,,26,true,false,,
DFT-2026-02370,SG-ABUAVD-05,aspect_defect,minor,2026-01-30,2026-02-16,17,true,false,,
DFT-2025-02371,RL-BBQPER-07,weld_failure,2,2025-07-10,2025-08-04,25,false,false,,
DFT-2025-02372,SL-PONGPD-04,cracked_sleeper,minor,2025-06-25,2025-08-27,63,false,true,failure,2025-06-28
DFT-2025-02373,AC-MJRPON-03,head_fault,critical,2025-05-21,2025-05-26,5,false,false,,
DFT-2025-02374,SL-TRLAJJ-22,cracked_sleeper,major,2025-08-13,2025-08-25,12,true,false,,
DFT-2025-02375,AC-MSBMS-04,head_fault,critical,2025-05-03,2025-05-09,6,true,false,,
DFT-2025-02376,CW-TITRL-04,burn_mark,minor,2025-06-14,2025-06-29,15,false,false,,
DFT-2025-02377,TO-TBM-09,gauge_defect,major,2025-06-21,2025-06-28,7,true,false,,
DFT-2025-02378,CW-PERABU-07,wire_wear,critical,2025-04-28,2025-05-05,7,false,false,,
DFT-2026-02379,TC-TRLAJJ-38,shunt_failure,minor,2026-01-27,2026-02-28,32,true,false,,
DFT-2026-02380,TO-MS-09,switch_wear,minor,2026-05-11,2026-07-10,60,false,true,speed_restriction,2026-06-12
DFT-2026-02381,TC-PERABU-04,shunt_failure,minor,2026-05-01,2026-05-14,13,true,false,,
DFT-2026-02382,RL-ABUAVD-11,weld_failure,3,2026-02-17,2026-03-06,17,false,true,speed_restriction,2026-02-26
DFT-2026-02383,BL-TBM-01,fouling,minor,2026-06-15,2026-08-16,62,false,false,,
DFT-2026-02384,RL-TITRL-10,wear,1,2026-03-15,2026-03-20,5,true,false,,
DFT-2025-02385,INS-PERABU-04,flashover_mark,major,2025-10-09,2025-10-17,8,false,false,,
DFT-2025-02386,BL-MSBMS-07,fouling,minor,2025-10-29,2025-11-10,12,false,false,,
DFT-2026-02387,TC-PONGPD-03,shunt_failure,major,2026-07-15,2026-07-23,8,true,false,,
DFT-2025-02388,TO-MAS-02,gauge_defect,minor,2025-03-23,2025-05-01,39,false,false,,
DFT-2025-02389,BL-MBMGI-03,drainage_choke,minor,2025-06-21,2025-08-02,42,false,true,speed_restriction,2025-07-08
DFT-2025-02390,TC-ABUAVD-05,bonding_defect,major,2025-03-20,2025-04-04,15,false,true,speed_restriction,2025-03-23
DFT-2026-02391,RL-TNPENR-10,corrugation,3,2026-07-08,,61,true,false,,
DFT-2025-02392,SL-MJRPON-02,cracked_sleeper,critical,2025-12-19,2025-12-23,4,false,false,,
DFT-2026-02393,OHE-TRLAJJ-24,hard_spot,minor,2026-05-10,2026-06-29,50,false,false,,
DFT-2026-02394,SL-MSMBM-04,cracked_sleeper,minor,2026-04-11,2026-05-04,23,false,false,,
DFT-2025-02395,TO-AJJ-06,crossing_wear,major,2025-09-25,2025-10-15,20,false,false,,
DFT-2025-02396,RL-GISTM-02,weld_failure,2,2025-11-07,2025-11-18,11,false,false,,
DFT-2025-02397,TC-TITRL-13,shunt_failure,critical,2025-07-23,2025-07-27,4,false,false,,
DFT-2026-02398,RL-TNPENR-03,corrugation,3,2026-05-24,2026-07-04,41,false,false,,
DFT-2026-02399,TC-TITRL-01,shunt_failure,minor,2026-01-08,2026-03-02,53,false,false,,
DFT-2025-02400,OHE-MSB-03,hard_spot,minor,2025-12-09,2026-01-31,53,false,false,,
DFT-2026-02401,BL-MS-01,fouling,minor,2026-02-12,2026-02-28,16,false,false,,
DFT-2026-02402,AC-ABUAVD-04,head_fault,minor,2026-01-28,2026-03-09,40,false,true,failure,2026-03-01
DFT-2025-02403,TO-MAS-05,switch_wear,minor,2025-07-09,2025-07-23,14,true,false,,
DFT-2026-02404,MST-TRLAJJ-24,foundation_defect,minor,2026-05-31,2026-07-02,32,false,false,,
DFT-2026-02405,CW-TRLAJJ-19,burn_mark,major,2026-06-02,2026-06-07,5,false,false,,
DFT-2026-02406,BL-PONGPD-01,ballast_deficiency,minor,2026-02-02,2026-03-13,39,false,false,,
DFT-2025-02407,RL-MSBMS-11,rail_flaw,1,2025-06-19,2025-06-21,2,true,false,,
DFT-2026-02408,TC-AVDTI-01,shunt_failure,major,2026-07-30,2026-08-16,17,true,false,,
DFT-2026-02409,TC-TKOAJJ-02,bonding_defect,minor,2026-02-24,2026-03-11,15,false,false,,
DFT-2026-02410,CW-BBQTNP-02,wire_wear,minor,2026-04-05,2026-04-18,13,false,false,,
DFT-2026-02411,SL-BBQTNP-02,cracked_sleeper,major,2026-03-30,2026-04-13,14,false,false,,
DFT-2026-02412,SG-TRLAJJ-21,lamp_failure,minor,2026-04-25,2026-05-05,10,false,false,,
DFT-2025-02413,INS-MASBBQ-02,cracked_insulator,major,2025-12-05,2025-12-15,10,false,false,,
DFT-2025-02414,RL-PVTBM-08,wear,2,2025-11-09,2025-11-22,13,false,true,speed_restriction,2025-11-18
DFT-2025-02415,PT-PER-01,obstruction,minor,2025-11-26,2026-01-30,65,false,false,,
DFT-2025-02416,SL-MJRPON-03,fastening_failure,critical,2025-07-24,2025-07-31,7,true,false,,
DFT-2025-02417,SG-TRLAJJ-08,aspect_defect,minor,2025-05-20,2025-07-04,45,false,false,,
DFT-2025-02418,OHE-TRLAJJ-05,hard_spot,critical,2025-04-22,2025-04-23,1,false,false,,
DFT-2025-02419,TO-GPD-03,gauge_defect,minor,2025-05-05,2025-05-26,21,false,false,,
DFT-2025-02420,RL-GISTM-02,corrugation,3,2025-11-16,2025-12-08,22,false,false,,
DFT-2025-02421,AC-ABUAVD-01,head_fault,minor,2025-10-30,2025-11-12,13,false,false,,
DFT-2026-02422,TO-MAS-16,switch_wear,major,2026-09-06,,1,true,false,,
DFT-2025-02423,RL-PONGPD-07,rail_flaw,3,2025-12-29,2026-02-19,52,false,true,speed_restriction,2026-01-10
DFT-2025-02424,SL-TNPENR-01,cracked_sleeper,major,2025-09-30,2025-10-18,18,false,false,,
DFT-2025-02425,SL-STMPV-03,cracked_sleeper,major,2025-11-29,2025-12-12,13,true,false,,
DFT-2026-02426,TC-TRLAJJ-22,shunt_failure,major,2026-01-08,2026-01-15,7,true,false,,
DFT-2025-02427,RL-TITRL-22,wear,2,2025-04-25,2025-05-13,18,false,false,,
DFT-2025-02428,TO-BBQ-02,switch_wear,minor,2025-06-18,2025-07-29,41,false,false,,
DFT-2026-02429,PT-BBQ-07,detection_failure,minor,2026-07-27,,42,false,true,punctuality_incident,2026-08-26
DFT-2026-02430,RL-BBQPER-05,corrugation,2,2026-03-14,2026-03-19,5,false,false,,
DFT-2026-02431,TO-AJJ-10,switch_wear,major,2026-05-22,2026-06-10,19,false,false,,
DFT-2025-02432,RL-TITRL-22,weld_failure,2,2025-04-05,2025-04-10,5,true,false,,
DFT-2026-02433,MST-PONGPD-06,foundation_defect,major,2026-07-24,2026-08-10,17,false,false,,
DFT-2025-02434,SL-MASBBQ-03,cracked_sleeper,minor,2025-06-23,2025-07-07,14,false,false,,
DFT-2025-02435,RL-TRLAJJ-14,corrugation,2,2025-06-01,2025-06-11,10,false,false,,
DFT-2025-02436,TC-PVTBM-08,bonding_defect,minor,2025-10-09,2025-11-02,24,true,true,failure,2025-10-13
DFT-2025-02437,SL-STMPV-05,fastening_failure,major,2025-04-03,2025-04-19,16,false,true,failure,2025-04-12
DFT-2025-02438,OHE-MSMBM-10,height_stagger,minor,2025-09-19,2025-10-18,29,false,false,,
DFT-2025-02439,RL-TRLAJJ-13,weld_failure,3,2025-05-10,2025-06-01,22,false,false,,
DFT-2025-02440,SS-AVD-01,equipment_fault,minor,2025-10-22,2025-11-29,38,false,false,,
DFT-2026-02441,BL-TRLAJJ-05,ballast_deficiency,minor,2026-03-15,2026-05-14,60,false,false,,
DFT-2026-02442,RL-PVTBM-05,corrugation,1,2026-09-01,2026-09-06,5,false,false,,
DFT-2025-02443,TC-MSBMS-04,shunt_failure,minor,2025-11-21,2026-01-12,52,true,false,,
DFT-2025-02444,CW-TNPENR-03,burn_mark,minor,2025-11-04,2025-12-24,50,false,false,,
DFT-2026-02445,SL-TRLAJJ-11,cracked_sleeper,minor,2026-07-25,2026-09-05,42,true,false,,
DFT-2026-02446,RL-TNPENR-08,weld_failure,3,2026-02-16,2026-03-30,42,false,true,failure,2026-02-24
DFT-2026-02447,AC-BBQPER-01,head_fault,minor,2026-04-16,2026-06-10,55,false,false,,
DFT-2026-02448,SG-TRLAJJ-27,lamp_failure,major,2026-07-15,2026-07-23,8,false,false,,
DFT-2025-02449,RL-ABUAVD-04,wear,3,2025-11-22,2026-02-05,75,false,true,speed_restriction,2025-12-22
DFT-2025-02450,OHE-STMPV-12,hard_spot,major,2025-07-02,2025-07-11,9,false,false,,
DFT-2025-02451,TC-MSMBM-10,bonding_defect,minor,2025-10-29,2025-12-14,46,true,false,,
DFT-2026-02452,TO-CGL-01,switch_wear,minor,2026-08-11,,27,false,false,,
DFT-2025-02453,RL-TITRL-07,rail_flaw,2,2025-08-21,2025-08-30,9,false,false,,
DFT-2025-02454,TO-PER-06,crossing_wear,major,2025-07-09,2025-07-21,12,true,false,,
DFT-2026-02455,SG-MSMBM-07,lamp_failure,major,2026-02-18,2026-02-26,8,false,false,,
DFT-2025-02456,SL-PVTBM-02,cracked_sleeper,minor,2025-11-05,2025-11-21,16,false,false,,
DFT-2025-02457,BR-CGLWJ-01,expansion_joint,minor,2025-04-13,2025-06-04,52,true,false,,
DFT-2026-02458,SL-STMPV-01,cracked_sleeper,minor,2026-07-22,2026-09-06,46,true,false,,
DFT-2025-02459,RL-PONGPD-08,wear,2,2025-11-20,2025-12-14,24,false,false,,
DFT-2025-02460,OHE-BBQPER-03,hard_spot,minor,2025-08-12,2025-10-10,59,true,false,,
DFT-2026-02461,LC-CGLWJ-02,check_rail_wear,critical,2026-07-25,2026-07-30,5,false,true,speed_restriction,2026-07-27
DFT-2025-02462,AC-GISTM-01,reset_failure,minor,2025-07-21,2025-09-21,62,false,false,,
DFT-2025-02463,INS-PVTBM-04,cracked_insulator,major,2025-07-30,2025-08-06,7,true,false,,
DFT-2025-02464,OHE-ENRMJR-04,height_stagger,minor,2025-06-25,2025-07-14,19,false,false,,
DFT-2025-02465,MST-TRLAJJ-07,foundation_defect,major,2025-04-20,2025-04-30,10,true,false,,
DFT-2025-02466,BL-TBM-05,drainage_choke,minor,2025-12-30,2026-01-19,20,false,false,,
DFT-2025-02467,CW-MSMBM-06,burn_mark,minor,2025-06-24,2025-07-13,19,false,true,speed_restriction,2025-07-05
DFT-2026-02468,RL-CJTMLP-01,corrugation,3,2026-05-25,2026-08-07,74,true,false,,
DFT-2026-02469,TC-MSBMS-08,bonding_defect,major,2026-03-13,2026-03-31,18,false,false,,
DFT-2026-02470,INS-WJCJ-02,flashover_mark,minor,2026-02-19,2026-04-16,56,false,true,speed_restriction,2026-03-17
DFT-2025-02471,RL-TITRL-32,corrugation,2,2025-05-06,2025-05-17,11,false,false,,
DFT-2026-02472,RL-WJCJ-09,weld_failure,3,2026-02-21,2026-04-24,62,false,false,,
DFT-2025-02473,TC-AVDTI-11,shunt_failure,major,2025-05-16,2025-06-02,17,false,false,,
DFT-2026-02474,OHE-PERABU-18,height_stagger,major,2026-04-29,2026-05-15,16,false,false,,
DFT-2025-02475,AC-PERABU-04,head_fault,minor,2025-05-12,2025-06-02,21,false,false,,
DFT-2025-02476,RL-PERABU-10,wear,1,2025-11-24,2025-11-29,5,false,false,,
DFT-2025-02477,TC-MSBMS-06,bonding_defect,minor,2025-11-24,2025-12-10,16,false,false,,
DFT-2026-02478,SG-MSBMS-07,aspect_defect,minor,2026-07-19,,50,false,false,,
DFT-2026-02479,TO-TRL-03,switch_wear,minor,2026-01-16,2026-02-19,34,false,false,,
DFT-2026-02480,BL-MAS-08,ballast_deficiency,minor,2026-02-07,2026-02-25,18,false,false,,
DFT-2025-02481,CW-PVTBM-06,burn_mark,minor,2025-08-13,2025-09-06,24,false,false,,
DFT-2026-02482,SL-CJTMLP-01,fastening_failure,major,2026-04-15,2026-04-21,6,false,false,,
DFT-2026-02483,SL-TMLPTKO-01,cracked_sleeper,minor,2026-01-04,2026-03-08,63,false,false,,
DFT-2025-02484,RL-TRLAJJ-05,wear,1,2025-10-15,2025-10-16,1,false,false,,
DFT-2025-02485,SL-BBQTNP-01,cracked_sleeper,major,2025-04-23,2025-04-29,6,false,false,,
DFT-2026-02486,SG-PONGPD-02,aspect_defect,major,2026-08-25,2026-09-03,9,false,false,,
DFT-2026-02487,TO-MAS-14,switch_wear,minor,2026-07-14,2026-09-02,50,true,false,,
DFT-2025-02488,TC-PONGPD-03,bonding_defect,critical,2025-12-25,2025-12-28,3,true,false,,
DFT-2026-02489,RL-TRLAJJ-65,wear,2,2026-02-09,2026-02-27,18,false,false,,
DFT-2025-02490,CW-MBMGI-04,burn_mark,minor,2025-08-05,2025-09-19,45,false,false,,
DFT-2025-02491,BL-CGLWJ-02,ballast_deficiency,minor,2025-10-08,2025-10-30,22,false,false,,
DFT-2025-02492,SG-TITRL-15,aspect_defect,minor,2025-03-16,2025-05-04,49,false,false,,
DFT-2025-02493,OHE-TRLAJJ-41,hard_spot,minor,2025-06-03,2025-06-21,18,false,false,,
DFT-2025-02494,AC-BBQPER-03,reset_failure,major,2025-08-20,2025-08-30,10,false,false,,
DFT-2026-02495,SL-TRLAJJ-21,cracked_sleeper,minor,2026-04-02,2026-05-20,48,false,false,,
DFT-2026-02496,OHE-MBMGI-01,hard_spot,major,2026-06-26,2026-07-03,7,false,false,,
DFT-2025-02497,TC-TRLAJJ-39,shunt_failure,minor,2025-07-06,2025-09-04,60,false,true,failure,2025-07-29
DFT-2026-02498,TO-AJJ-02,switch_wear,minor,2026-06-15,2026-08-22,68,false,false,,
DFT-2026-02499,MST-AVDTI-08,foundation_defect,minor,2026-08-10,,28,false,false,,
DFT-2025-02500,RL-MBMGI-03,rail_flaw,2,2025-07-06,2025-07-11,5,false,false,,
DFT-2026-02501,RL-CGLWJ-02,weld_failure,3,2026-03-30,2026-04-21,22,true,false,,
DFT-2026-02502,TO-GPD-06,crossing_wear,major,2026-07-28,2026-08-16,19,false,false,,
DFT-2025-02503,SG-TRLAJJ-27,lamp_failure,minor,2025-07-01,2025-08-13,43,true,false,,
DFT-2026-02504,TO-PER-05,switch_wear,minor,2026-08-17,,21,false,false,,
DFT-2026-02505,BL-TRLAJJ-07,fouling,minor,2026-04-28,2026-05-28,30,false,false,,
DFT-2025-02506,TO-MSB-08,switch_wear,critical,2025-11-27,2025-12-03,6,true,false,,
DFT-2025-02507,OHE-MJRPON-03,height_stagger,minor,2025-11-21,2026-01-14,54,true,false,,
