block_id,block_section_id,tasks_included,departments,merge_group_id,requested_start,requested_duration_min,sanctioned_start,sanctioned_duration_min,actual_start,actual_end,availed,overrun_min,overrun_reason,crew_id,machine_id,weather,season,was_merged
BLK-2026-01456,ENR-MJR-UP,ENG-2026-04128,ENG,,2026-07-02 01:45,224,2026-07-02 02:00,263,2026-07-02 02:13,2026-07-02 05:47,true,-49,none,ENG-AJJ-B,TAMP-SR-05,clear,normal,false
BLK-2025-01457,ABU-AVD-DN_SUB,ENG-2025-05694,ENG,,2025-12-08 03:30,311,2025-12-08 03:15,391,2025-12-08 03:24,2025-12-08 09:25,true,-30,none,ENG-TI-C,,heavy_rain,monsoon,false
BLK-2026-01458,MSB-MS-DN_SUB,ENG-2026-04379,ENG,,2026-07-07 13:45,67,2026-07-07 13:30,79,2026-07-07 13:36,2026-07-07 14:52,true,-3,none,ENG-GPD-A,,clear,normal,false
BLK-2026-01459,MAS-BBQ-DN,ENG-2026-04750,ENG,,2026-03-06 00:45,351,2026-03-06 00:45,435,2026-03-06 00:45,2026-03-06 06:58,true,-62,none,ENG-GI-A,,clear,normal,false
BLK-2025-01460,TRL-AJJ-DN,ENG-2025-05110,ENG,,2025-11-05 01:45,354,2025-11-05 01:30,448,,,false,,,ENG-TNP-A,,clear,monsoon,false
BLK-2025-01461,TNP-ENR-DN,ENG-2025-05223,ENG,,2025-12-31 02:45,229,2025-12-31 03:00,270,2025-12-31 03:13,2025-12-31 07:52,true,9,none,ENG-GPD-B,RGM-SR-01,rain,monsoon,false
BLK-2026-01462,MJR-PON-UP,TRD-2026-01339,TRD,,2026-06-02 00:45,94,2026-06-02 00:30,119,2026-06-02 00:23,2026-06-02 01:45,true,-37,none,TRD-GPD-B,OHE-TC-01,clear,normal,false
BLK-2026-01463,MBM-GI-DN_SUB,SNT-2026-01469,SNT,,2026-04-20 03:00,119,2026-04-20 02:45,138,2026-04-20 02:35,2026-04-20 04:39,true,-14,none,SNT-TBM-A,,clear,normal,false
BLK-2026-01464,ABU-AVD-UP,ENG-2026-05097,ENG,,2026-03-06 02:30,387,2026-03-06 02:30,468,2026-03-06 02:44,2026-03-06 10:23,true,-9,none,ENG-TRL-A,,rain,normal,false
BLK-2025-01465,TI-TRL-UP,ENG-2025-06012,ENG,,2025-09-28 00:15,161,2025-09-28 00:15,186,2025-09-28 00:22,2025-09-28 03:47,true,19,crew_short,ENG-MBM-B,TAMP-SR-05,clear,normal,false
BLK-2025-01466,AVD-TI-DN,ENG-2025-04873,ENG,,2025-12-21 01:45,148,2025-12-21 02:00,177,,,false,,,ENG-AJJ-B,TAMP-SR-07,rain,monsoon,false
BLK-2026-01467,PER-ABU-DN_SUB,ENG-2025-05425,ENG,,2026-01-10 10:45,95,2026-01-10 10:45,111,2026-01-10 10:41,2026-01-10 12:19,true,-13,none,ENG-AVD-B,,clear,normal,false
BLK-2026-01468,MSB-MS-DN_SUB,TRD-2025-01074;TRD-2026-01475;ENG-2025-05238,ENG;TRD,MG-2026-0196,2026-08-18 03:45,338,2026-08-18 04:00,404,,,false,,,TRD-ENR-C,OHE-TC-07,clear,normal,true
BLK-2026-01469,CGL-WJ-SINGLE,SNT-2026-00887,SNT,,2026-07-11 02:30,78,2026-07-11 02:15,94,2026-07-11 02:07,2026-07-11 03:14,true,-27,none,SNT-MAS-B,,clear,normal,false
BLK-2026-01470,PER-ABU-DN_SUB,SNT-2026-01108,SNT,,2026-07-29 00:15,149,2026-07-29 00:15,172,2026-07-29 00:06,2026-07-29 02:51,true,-7,none,SNT-TRL-B,,clear,normal,false
BLK-2026-01471,MS-MBM-UP,TRD-2026-01856;ENG-2025-04418;ENG-2026-05465,ENG;TRD,MG-2026-0197,2026-02-22 01:00,338,2026-02-22 01:00,403,2026-02-22 01:00,2026-02-22 07:23,true,-20,none,ENG-MBM-A,,clear,normal,true
BLK-2026-01472,TRL-AJJ-UP_SUB,TRD-2026-01351,TRD,,2026-04-12 03:30,213,2026-04-12 03:15,253,,,false,,,TRD-AVD-C,OHE-TC-06,clear,normal,false
BLK-2026-01473,PON-GPD-DN,ENG-2026-05388,ENG,,2026-07-17 00:45,426,2026-07-17 00:30,521,,,false,,,ENG-PER-C,,clear,normal,false
BLK-2026-01474,TRL-AJJ-DN,SNT-2026-00752;ENG-2026-04543;TRD-2026-01110,ENG;SNT;TRD,MG-2026-0198,2026-02-16 03:00,200,2026-02-16 02:45,251,2026-02-16 02:35,2026-02-16 05:10,true,-96,none,TRD-TBM-B,OHE-TC-05,clear,normal,true
BLK-2026-01475,BBQ-PER-UP_SUB,SNT-2025-00689,SNT,,2026-01-11 00:15,164,2026-01-11 00:15,193,2026-01-11 00:18,2026-01-11 03:18,true,-13,none,SNT-GI-B,,clear,normal,false
BLK-2026-01476,TI-TRL-DN,ENG-2026-04512,ENG,,2026-08-17 11:30,354,2026-08-17 11:30,450,2026-08-17 11:37,2026-08-17 17:49,true,-78,none,ENG-ENR-C,,clear,normal,false
BLK-2026-01477,WJ-CJ-SINGLE,ENG-2026-05942,ENG,,2026-01-12 01:45,371,2026-01-12 01:30,453,2026-01-12 01:47,2026-01-12 09:25,true,5,none,ENG-MAS-A,,clear,normal,false
BLK-2026-01478,TNP-ENR-UP,SNT-2026-00751,SNT,,2026-03-28 01:30,72,2026-03-28 01:15,90,2026-03-28 01:32,2026-03-28 02:57,true,-5,none,SNT-MS-A,,clear,normal,false
BLK-2026-01479,PV-TBM-DN,ENG-2026-05985,ENG,,2026-09-05 02:00,345,2026-09-05 02:15,402,2026-09-05 02:05,2026-09-05 08:39,true,-8,none,ENG-CGL-B,,rain,normal,false
BLK-2026-01480,TNP-ENR-UP,ENG-2026-04883,ENG,,2026-06-29 02:45,394,2026-06-29 03:00,502,2026-06-29 03:18,2026-06-29 08:39,true,-181,none,ENG-MAS-C,,rain,normal,false
BLK-2026-01481,TRL-AJJ-UP,ENG-2026-05243,ENG,,2026-06-19 01:45,340,2026-06-19 02:00,405,2026-06-19 02:00,2026-06-19 07:44,true,-61,none,ENG-ABU-C,,clear,normal,false
BLK-2026-01482,CGL-WJ-SINGLE,ENG-2026-05346;ENG-2026-05695;TRD-2026-01248,ENG;TRD,MG-2026-0199,2026-04-23 12:00,127,2026-04-23 12:15,152,2026-04-23 12:34,2026-04-23 15:18,true,12,weather,ENG-TI-A,,rain,normal,true
BLK-2026-01483,MJR-PON-DN,ENG-2026-04324,ENG,,2026-08-21 00:15,232,2026-08-21 00:00,284,2026-08-21 00:05,2026-08-21 03:40,true,-69,none,ENG-TNP-C,,clear,normal,false
BLK-2026-01484,STM-PV-UP_SUB,TRD-2026-01094;SNT-2025-01544;ENG-2026-04887,ENG;SNT;TRD,MG-2026-0200,2026-03-28 00:30,326,2026-03-28 00:30,385,2026-03-28 00:38,2026-03-28 04:43,true,-140,none,TRD-GI-B,OHE-TC-01,clear,normal,true
BLK-2026-01485,ABU-AVD-DN,ENG-2026-05589,ENG,,2026-05-08 00:45,260,2026-05-08 01:00,305,,,false,,,ENG-CJ-A,,clear,normal,false
BLK-2025-01486,ABU-AVD-DN,ENG-2025-04036,ENG,,2025-12-15 03:45,472,2025-12-15 03:45,550,2025-12-15 04:05,2025-12-15 13:03,true,-12,none,ENG-AJJ-C,,rain,monsoon,false
BLK-2025-01487,TRL-AJJ-UP,TRD-2025-01650,TRD,,2025-10-12 03:15,185,2025-10-12 03:00,228,2025-10-12 03:07,2025-10-12 06:30,true,-25,none,TRD-CGL-B,OHE-TC-05,heavy_rain,monsoon,false
BLK-2026-01488,MAS-BBQ-UP,SNT-2025-00550,SNT,,2026-01-30 11:30,242,2026-01-30 11:15,306,2026-01-30 11:06,2026-01-30 15:01,true,-71,none,SNT-MSB-B,,clear,normal,false
BLK-2026-01489,MAS-BBQ-UP_SUB,TRD-2026-01097,TRD,,2026-08-24 00:00,109,2026-08-23 23:45,129,,,false,,,TRD-TBM-A,OHE-TC-03,clear,normal,false
BLK-2026-01490,ENR-MJR-DN,ENG-2026-04890,ENG,,2026-04-23 02:15,239,2026-04-23 02:15,278,2026-04-23 02:11,2026-04-23 06:16,true,-33,none,ENG-TNP-B,TAMP-SR-03,clear,normal,false
BLK-2025-01491,MBM-GI-DN_SUB,TRD-2026-01792;ENG-2026-04552;ENG-2025-04062,ENG;TRD,MG-2025-0201,2025-12-10 02:45,664,2025-12-10 02:45,826,,,false,,,ENG-PER-C,,rain,monsoon,true
BLK-2026-01492,TKO-AJJ-SINGLE,ENG-2026-05234,ENG,,2026-07-19 13:15,316,2026-07-19 13:00,401,2026-07-19 13:13,2026-07-19 18:20,true,-94,none,ENG-STM-C,,clear,normal,false
BLK-2026-01493,PER-ABU-UP,TRD-2026-01123,TRD,,2026-02-26 00:00,111,2026-02-26 00:00,128,,,false,,,TRD-MAS-B,OHE-TC-01,clear,normal,false
BLK-2026-01494,PV-TBM-UP_SUB,ENG-2026-05809,ENG,,2026-07-28 01:15,318,2026-07-28 01:15,375,,,false,,,ENG-MS-A,,clear,normal,false
BLK-2025-01495,WJ-CJ-SINGLE,TRD-2025-01083,TRD,,2025-10-21 01:00,370,2025-10-21 01:00,470,2025-10-21 01:15,2025-10-21 10:51,true,106,weather,TRD-MSB-B,OHE-TC-07,heavy_rain,monsoon,false
BLK-2026-01496,MBM-GI-UP_SUB,ENG-2026-04394,ENG,,2026-05-27 01:30,410,2026-05-27 01:45,503,2026-05-27 02:02,2026-05-27 10:26,true,1,none,ENG-ENR-A,,clear,normal,false
BLK-2026-01497,TRL-AJJ-UP_SUB,TRD-2026-01833,TRD,,2026-06-24 01:45,68,2026-06-24 01:45,81,,,false,,,TRD-CGL-A,OHE-TC-05,clear,normal,false
BLK-2026-01498,TI-TRL-UP_SUB,ENG-2026-04618,ENG,,2026-06-14 10:45,97,2026-06-14 10:45,119,2026-06-14 10:56,2026-06-14 12:12,true,-43,none,ENG-AJJ-A,,clear,normal,false
BLK-2026-01499,PER-ABU-DN,SNT-2025-01566;TRD-2025-01597;ENG-2026-04660,ENG;SNT;TRD,MG-2026-0202,2026-02-12 02:45,410,2026-02-12 03:00,505,2026-02-12 03:14,2026-02-12 10:01,true,-98,none,ENG-AVD-C,,clear,normal,true
BLK-2026-01500,TRL-AJJ-UP,TRD-2026-01284,TRD,,2026-06-09 02:15,111,2026-06-09 02:00,141,2026-06-09 01:55,2026-06-09 03:51,true,-25,none,TRD-GPD-A,OHE-TC-04,rain,normal,false
BLK-2025-01501,TRL-AJJ-UP,TRD-2025-01301,TRD,,2025-11-26 01:30,68,2025-11-26 01:30,83,2025-11-26 01:44,2025-11-26 03:03,true,-4,none,TRD-MAS-A,OHE-TC-05,clear,monsoon,false
BLK-2026-01502,TI-TRL-UP_SUB,ENG-2026-06041,ENG,,2026-07-16 03:15,269,2026-07-16 03:00,319,2026-07-16 03:13,2026-07-16 09:11,true,39,traffic_hold,ENG-MAS-A,,rain,normal,false
BLK-2026-01503,TRL-AJJ-DN_SUB,ENG-2026-04265,ENG,,2026-02-02 02:00,220,2026-02-02 02:15,270,2026-02-02 02:31,2026-02-02 07:17,true,16,machine_late,ENG-CJ-A,,clear,normal,false
BLK-2026-01504,TRL-AJJ-UP,ENG-2026-04390,ENG,,2026-01-25 01:00,156,2026-01-25 01:15,181,2026-01-25 01:17,2026-01-25 04:20,true,2,none,ENG-STM-C,USFD-SR-01,clear,normal,false
BLK-2026-01505,STM-PV-DN_SUB,ENG-2026-05184;ENG-2025-05945;TRD-2026-01628,ENG;TRD,MG-2026-0203,2026-02-24 03:15,343,2026-02-24 03:15,427,2026-02-24 03:30,2026-02-24 10:27,true,-10,none,ENG-TRL-C,,rain,normal,true
BLK-2026-01506,ENR-MJR-UP,ENG-2026-04158,ENG,,2026-06-23 01:00,161,2026-06-23 01:00,205,2026-06-23 01:03,2026-06-23 03:59,true,-29,none,ENG-MSB-B,RGM-SR-01,clear,normal,false
BLK-2026-01507,PER-ABU-UP,ENG-2026-04843;ENG-2026-05671;TRD-2026-01611,ENG;TRD,MG-2026-0204,2026-05-16 01:15,232,2026-05-16 01:15,270,2026-05-16 01:08,2026-05-16 05:38,true,0,none,ENG-TI-B,,clear,normal,true
BLK-2026-01508,TRL-AJJ-UP,ENG-2026-04301,ENG,,2026-02-15 01:15,453,2026-02-15 01:15,527,2026-02-15 01:08,2026-02-15 10:45,true,50,unexpected_condition,ENG-TI-C,,clear,normal,false
BLK-2026-01509,MSB-MS-UP_SUB,ENG-2026-04749,ENG,,2026-07-01 03:45,368,2026-07-01 03:45,437,2026-07-01 03:49,2026-07-01 10:45,true,-21,none,ENG-ABU-C,,clear,normal,false
BLK-2026-01510,MBM-GI-UP_SUB,ENG-2026-04987,ENG,,2026-04-04 03:45,231,2026-04-04 03:45,273,2026-04-04 04:03,2026-04-04 07:48,true,-48,none,ENG-TNP-B,TAMP-SR-07,clear,normal,false
BLK-2026-01511,WJ-CJ-SINGLE,TRD-2026-01745,TRD,,2026-06-18 02:45,258,2026-06-18 02:30,316,2026-06-18 02:24,2026-06-18 05:57,true,-103,none,TRD-CGL-B,OHE-TC-07,clear,normal,false
BLK-2026-01512,BBQ-TNP-UP,ENG-2026-04009,ENG,,2026-06-14 01:45,256,2026-06-14 02:00,312,2026-06-14 02:20,2026-06-14 07:20,true,-12,none,ENG-AVD-C,,clear,normal,false
BLK-2026-01513,AVD-TI-DN,TRD-2026-01062,TRD,,2026-08-25 01:30,133,2026-08-25 01:30,168,2026-08-25 01:29,2026-08-25 04:17,true,0,none,TRD-GI-B,OHE-TC-01,rain,normal,false
BLK-2026-01514,ABU-AVD-UP,ENG-2026-04662,ENG,,2026-08-13 02:30,330,2026-08-13 02:45,384,2026-08-13 02:37,2026-08-13 08:51,true,-10,none,ENG-PER-B,,clear,normal,false
BLK-2026-01515,WJ-CJ-SINGLE,TRD-2025-01652;ENG-2026-05628;ENG-2026-04643,ENG;TRD,MG-2026-0205,2026-02-10 03:00,205,2026-02-10 02:45,261,2026-02-10 03:03,2026-02-10 07:02,true,-22,none,ENG-MS-B,TAMP-SR-05,rain,normal,true
BLK-2025-01516,TMLP-TKO-SINGLE,ENG-2026-04381;SNT-2025-01350;ENG-2025-04737,ENG;SNT,MG-2025-0206,2025-09-15 01:45,692,2025-09-15 02:00,842,2025-09-15 02:20,2025-09-15 15:24,true,-58,none,ENG-TBM-B,BCM-SR-01,clear,normal,true
BLK-2025-01517,MBM-GI-UP,ENG-2025-05278;ENG-2026-05944;ENG-2025-05127,ENG,MG-2025-0207,2025-11-16 00:30,362,2025-11-16 00:30,443,2025-11-16 00:40,2025-11-16 09:03,true,60,material_delay,ENG-TNP-C,,clear,monsoon,true
BLK-2026-01518,TI-TRL-UP_SUB,TRD-2025-01847,TRD,,2026-01-23 02:30,87,2026-01-23 02:15,102,2026-01-23 02:10,2026-01-23 03:46,true,-6,none,TRD-GPD-B,OHE-TC-01,clear,normal,false
BLK-2026-01519,MAS-BBQ-UP,ENG-2026-05859,ENG,,2026-06-20 03:00,294,2026-06-20 03:15,363,2026-06-20 03:32,2026-06-20 10:46,true,71,machine_late,ENG-PV-B,TAMP-SR-05,rain,normal,false
BLK-2026-01520,AVD-TI-UP,SNT-2026-01420,SNT,,2026-01-23 02:15,125,2026-01-23 02:15,149,2026-01-23 02:09,2026-01-23 04:25,true,-13,none,SNT-GPD-A,,rain,normal,false
BLK-2026-01521,MSB-MS-UP,SNT-2026-00593,SNT,,2026-08-20 03:30,170,2026-08-20 03:30,201,2026-08-20 03:30,2026-08-20 06:24,true,-27,none,SNT-TRL-B,,clear,normal,false
BLK-2026-01522,AVD-TI-UP_SUB,ENG-2026-04692,ENG,,2026-07-28 00:45,223,2026-07-28 01:00,268,2026-07-28 01:18,2026-07-28 04:44,true,-62,none,ENG-MJR-B,RGM-SR-01,rain,normal,false
BLK-2026-01523,MSB-MS-UP_SUB,SNT-2026-01107,SNT,,2026-02-13 01:30,158,2026-02-13 01:30,184,2026-02-13 01:48,2026-02-13 04:51,true,-1,none,SNT-GI-B,,rain,normal,false
BLK-2026-01524,TRL-AJJ-UP,ENG-2026-05913,ENG,,2026-07-30 02:00,205,2026-07-30 02:00,244,2026-07-30 02:03,2026-07-30 05:55,true,-12,none,ENG-MAS-C,,clear,normal,false
BLK-2025-01525,MAS-BBQ-UP_SUB,ENG-2025-05618,ENG,,2025-10-23 01:15,270,2025-10-23 01:15,322,2025-10-23 01:21,2025-10-23 06:18,true,-25,none,ENG-AVD-C,,clear,monsoon,false
BLK-2025-01526,TRL-AJJ-UP_SUB,ENG-2025-05221,ENG,,2025-10-29 01:15,334,2025-10-29 01:00,407,2025-10-29 01:08,2025-10-29 07:01,true,-54,none,ENG-ENR-A,,rain,monsoon,false
BLK-2026-01527,TI-TRL-DN_SUB,TRD-2026-01454,TRD,,2026-08-26 01:30,122,2026-08-26 01:45,142,2026-08-26 01:56,2026-08-26 04:35,true,17,crew_short,TRD-ENR-B,OHE-TC-06,rain,normal,false
BLK-2025-01528,TRL-AJJ-UP,SNT-2026-01165;ENG-2025-04175;ENG-2026-04541,ENG;SNT,MG-2025-0208,2025-12-16 01:45,379,2025-12-16 01:45,469,2025-12-16 02:00,2025-12-16 10:23,true,34,machine_late,ENG-ABU-C,,heavy_rain,monsoon,true
BLK-2026-01529,MJR-PON-UP,ENG-2026-05544;SNT-2026-00968;ENG-2025-04425,ENG;SNT,MG-2026-0209,2026-08-09 02:30,156,2026-08-09 02:30,182,2026-08-09 02:42,2026-08-09 05:55,true,11,unexpected_condition,ENG-GPD-C,USFD-SR-01,clear,normal,true
BLK-2026-01530,CJ-TMLP-SINGLE,ENG-2026-05975,ENG,,2026-02-25 00:30,384,2026-02-25 00:30,477,2026-02-25 00:29,2026-02-25 08:09,true,-17,none,ENG-CJ-B,,clear,normal,false
BLK-2026-01531,ABU-AVD-DN_SUB,ENG-2026-05847,ENG,,2026-08-28 00:15,200,2026-08-28 00:15,232,2026-08-28 00:20,2026-08-28 03:18,true,-54,none,ENG-TRL-C,,clear,normal,false
BLK-2026-01532,BBQ-PER-UP_SUB,ENG-2026-05486,ENG,,2026-08-31 02:45,418,2026-08-31 02:30,525,,,false,,,ENG-CGL-B,,clear,normal,false
BLK-2025-01533,MAS-BBQ-UP_SUB,SNT-2026-01152;SNT-2025-00509;ENG-2025-05276,ENG;SNT,MG-2025-0210,2025-12-26 03:45,409,2025-12-26 03:45,506,2025-12-26 04:03,2025-12-26 15:55,true,206,material_delay,ENG-MAS-B,,rain,monsoon,true
BLK-2026-01534,MAS-BBQ-UP_SUB,SNT-2026-01564,SNT,,2026-07-29 01:30,76,2026-07-29 01:30,90,2026-07-29 01:34,2026-07-29 02:47,true,-17,none,SNT-AVD-A,,clear,normal,false
BLK-2026-01535,ABU-AVD-UP,ENG-2026-05010,ENG,,2026-07-15 02:15,100,2026-07-15 02:15,123,,,false,,,ENG-GPD-C,USFD-SR-04,clear,normal,false
BLK-2025-01536,MJR-PON-DN,ENG-2025-04958,ENG,,2025-11-16 10:15,114,2025-11-16 10:00,132,2025-11-16 10:02,2025-11-16 12:00,true,-14,none,ENG-GI-C,,clear,monsoon,false
BLK-2026-01537,TRL-AJJ-UP,TRD-2026-01070,TRD,,2026-04-26 02:15,56,2026-04-26 02:15,70,2026-04-26 02:11,2026-04-26 03:02,true,-19,none,TRD-MSB-A,,clear,normal,false
BLK-2026-01538,AVD-TI-UP_SUB,ENG-2025-04282,ENG,,2026-02-04 10:30,123,2026-02-04 10:30,149,2026-02-04 10:48,2026-02-04 13:14,true,-3,none,ENG-TI-B,,clear,normal,false
BLK-2025-01539,TNP-ENR-DN,SNT-2025-00692,SNT,,2025-11-17 03:15,116,2025-11-17 03:15,136,2025-11-17 03:30,2025-11-17 05:37,true,-9,none,SNT-MAS-A,,clear,monsoon,false
BLK-2026-01540,ABU-AVD-DN_SUB,ENG-2026-05256,ENG,,2026-08-31 03:30,215,2026-08-31 03:45,253,2026-08-31 03:39,2026-08-31 08:00,true,8,none,ENG-STM-B,RGM-SR-01,rain,normal,false
BLK-2026-01541,TRL-AJJ-UP,ENG-2026-05783,ENG,,2026-01-23 03:45,327,2026-01-23 03:45,377,2026-01-23 03:38,2026-01-23 10:50,true,55,material_delay,ENG-AVD-C,,clear,normal,false
BLK-2025-01542,STM-PV-UP,SNT-2025-00958,SNT,,2025-11-22 03:00,117,2025-11-22 03:15,144,2025-11-22 03:35,2025-11-22 05:35,true,-24,none,SNT-AVD-A,,clear,monsoon,false
BLK-2026-01543,PV-TBM-DN,ENG-2025-04224,ENG,,2026-01-11 00:15,316,2026-01-11 00:15,380,2026-01-11 00:20,2026-01-11 06:12,true,-28,none,ENG-MBM-A,,clear,normal,false
BLK-2026-01544,CGL-WJ-SINGLE,SNT-2025-00993,SNT,,2026-01-12 01:15,99,2026-01-12 01:15,116,,,false,,,SNT-CGL-A,,clear,normal,false
BLK-2025-01545,MS-MBM-DN_SUB,SNT-2025-00871,SNT,,2025-12-05 02:45,71,2025-12-05 03:00,88,2025-12-05 03:02,2025-12-05 03:58,true,-32,none,SNT-AJJ-A,,clear,monsoon,false
BLK-2026-01546,MBM-GI-UP_SUB,ENG-2026-05895,ENG,,2026-06-23 00:00,198,2026-06-22 23:45,231,2026-06-23 00:05,2026-06-23 04:04,true,8,none,ENG-TNP-A,,clear,normal,false
BLK-2026-01547,ABU-AVD-DN,ENG-2026-05035,ENG,,2026-08-12 01:30,337,2026-08-12 01:30,414,,,false,,,ENG-MBM-A,,clear,normal,false
BLK-2025-01548,TRL-AJJ-DN,TRD-2026-01519;SNT-2026-00867;ENG-2025-04921,ENG;SNT;TRD,MG-2025-0211,2025-12-30 02:00,380,2025-12-30 02:00,454,2025-12-30 02:15,2025-12-30 11:37,true,108,machine_late,ENG-TNP-C,,heavy_rain,monsoon,true
BLK-2026-01549,TRL-AJJ-DN_SUB,ENG-2026-04293,ENG,,2026-04-06 03:00,289,2026-04-06 02:45,339,2026-04-06 02:55,2026-04-06 07:45,true,-49,none,ENG-TRL-B,,clear,normal,false
BLK-2026-01550,PON-GPD-UP,SNT-2026-01530,SNT,,2026-08-16 03:00,85,2026-08-16 03:00,105,2026-08-16 02:53,2026-08-16 04:30,true,-8,none,SNT-GPD-A,,rain,normal,false
BLK-2026-01551,PER-ABU-DN_SUB,ENG-2025-04445,ENG,,2026-01-02 00:30,362,2026-01-02 00:30,440,2026-01-02 00:45,2026-01-02 09:14,true,69,weather,ENG-TBM-B,BCM-SR-01,clear,normal,false
BLK-2025-01552,TRL-AJJ-UP,TRD-2025-01100,TRD,,2025-10-18 02:15,279,2025-10-18 02:15,329,2025-10-18 02:10,2025-10-18 06:42,true,-57,none,TRD-MSB-B,OHE-TC-02,clear,monsoon,false
BLK-2026-01553,MAS-BBQ-UP_SUB,ENG-2026-04203,ENG,,2026-03-23 00:00,184,2026-03-22 23:45,219,2026-03-22 23:49,2026-03-23 03:22,true,-6,none,ENG-ABU-A,,clear,normal,false
BLK-2026-01554,TI-TRL-DN_SUB,TRD-2026-01241,TRD,,2026-06-23 03:15,73,2026-06-23 03:00,91,2026-06-23 02:59,2026-06-23 04:07,true,-23,none,TRD-ENR-B,OHE-TC-03,clear,normal,false
BLK-2026-01555,MSB-MS-DN,ENG-2026-04229,ENG,,2026-02-10 01:15,274,2026-02-10 01:00,338,2026-02-10 01:08,2026-02-10 05:12,true,-94,none,ENG-MAS-A,,clear,normal,false
BLK-2025-01556,ABU-AVD-DN_SUB,TRD-2025-01099,TRD,,2025-12-26 02:00,128,2025-12-26 02:00,156,,,false,,,TRD-GI-A,OHE-TC-08,clear,monsoon,false
BLK-2025-01557,PV-TBM-UP_SUB,TRD-2025-01457,TRD,,2025-10-18 01:00,224,2025-10-18 01:00,278,,,false,,,TRD-TBM-B,OHE-TC-02,rain,monsoon,false
BLK-2026-01558,CJ-TMLP-SINGLE,ENG-2026-05510,ENG,,2026-03-22 01:00,147,2026-03-22 01:00,182,2026-03-22 00:58,2026-03-22 04:42,true,42,material_delay,ENG-TNP-B,BRM-SR-06,clear,normal,false
BLK-2026-01559,MS-MBM-DN_SUB,ENG-2025-05370,ENG,,2026-01-13 03:15,211,2026-01-13 03:15,267,2026-01-13 03:26,2026-01-13 07:21,true,-32,none,ENG-CGL-B,,clear,normal,false
BLK-2025-01560,BBQ-PER-DN,ENG-2025-05892,ENG,,2025-11-16 00:00,149,2025-11-16 00:00,181,2025-11-15 23:53,2025-11-16 02:24,true,-30,none,ENG-AVD-A,,clear,monsoon,false
BLK-2025-01561,TRL-AJJ-UP_SUB,ENG-2025-05707,ENG,,2025-10-12 03:30,145,2025-10-12 03:30,184,2025-10-12 03:36,2025-10-12 05:38,true,-62,none,ENG-MSB-A,,clear,monsoon,false
BLK-2025-01562,TNP-ENR-UP,ENG-2025-04596,ENG,,2025-12-16 01:00,262,2025-12-16 01:00,319,2025-12-16 01:15,2025-12-16 04:53,true,-101,none,ENG-CJ-B,,rain,monsoon,false
BLK-2026-01563,PON-GPD-DN,TRD-2026-01183,TRD,,2026-07-10 01:30,188,2026-07-10 01:45,224,2026-07-10 01:55,2026-07-10 05:52,true,13,crew_short,TRD-ENR-C,OHE-TC-02,clear,normal,false
BLK-2026-01564,PV-TBM-UP_SUB,ENG-2026-04473;SNT-2025-00611;TRD-2026-01477,ENG;SNT;TRD,MG-2026-0212,2026-02-21 03:00,480,2026-02-21 03:15,610,2026-02-21 03:09,2026-02-21 12:02,true,-77,none,ENG-GPD-B,RGM-SR-01,rain,normal,true
BLK-2026-01565,MJR-PON-UP,ENG-2026-04360,ENG,,2026-07-20 03:30,153,2026-07-20 03:30,179,,,false,,,ENG-ENR-B,BRM-SR-02,clear,normal,false
BLK-2026-01566,PER-ABU-DN_SUB,ENG-2026-04898,ENG,,2026-02-28 02:45,293,2026-02-28 03:00,355,,,false,,,ENG-TNP-C,,rain,normal,false
BLK-2025-01567,TNP-ENR-UP,SNT-2025-00613,SNT,,2025-11-22 02:45,286,2025-11-22 03:00,361,2025-11-22 02:54,2025-11-22 08:32,true,-23,none,SNT-STM-B,,heavy_rain,monsoon,false
BLK-2025-01568,MSB-MS-UP,TRD-2025-01493,TRD,,2025-10-03 00:30,348,2025-10-03 00:30,418,,,false,,,TRD-CGL-B,OHE-TC-04,clear,monsoon,false
BLK-2026-01569,MSB-MS-DN,TRD-2026-01560,TRD,,2026-02-02 00:45,113,2026-02-02 00:30,140,,,false,,,TRD-GPD-A,OHE-TC-03,clear,normal,false
BLK-2026-01570,PON-GPD-DN,ENG-2025-04868;ENG-2026-04733;ENG-2026-05345,ENG,MG-2026-0213,2026-08-17 03:15,322,2026-08-17 03:15,371,2026-08-17 03:26,2026-08-17 09:03,true,-34,none,ENG-TNP-C,,rain,normal,true
BLK-2025-01571,TRL-AJJ-UP,TRD-2025-01798,TRD,,2025-10-14 01:30,183,2025-10-14 01:45,219,,,false,,,TRD-TBM-B,OHE-TC-02,rain,monsoon,false
BLK-2026-01572,ABU-AVD-UP_SUB,TRD-2026-01353,TRD,,2026-08-30 01:15,76,2026-08-30 01:30,97,,,false,,,TRD-CGL-A,OHE-TC-04,clear,normal,false
BLK-2025-01573,PON-GPD-UP,ENG-2025-04064,ENG,,2025-10-11 00:15,212,2025-10-11 00:00,253,2025-10-10 23:50,2025-10-11 04:21,true,18,machine_late,ENG-ENR-B,RGM-SR-01,heavy_rain,monsoon,false
BLK-2026-01574,PON-GPD-UP,ENG-2026-04285;ENG-2026-05766;ENG-2025-05253,ENG,MG-2026-0214,2026-02-11 00:15,283,2026-02-11 00:30,354,2026-02-11 00:40,2026-02-11 05:52,true,-42,none,ENG-AVD-C,,clear,normal,true
