asset_id,asset_type,department,block_section_id,station_code,km,criticality_class,install_date,last_overhaul_date,cumulative_tonnage_gmt,failure_count_12m
SG-TNPENR-06,signal,SNT,TNP-ENR-UP,,10.69,B,2011-11-09,2026-06-20,,0
SG-TNPENR-07,signal,SNT,TNP-ENR-UP,,12.81,B,2016-03-23,,,3
SG-TNPENR-08,signal,SNT,TNP-ENR-UP,,15.38,B,2010-05-06,2021-10-28,,1
SL-TNPENR-05,sleeper,ENG,TNP-ENR-UP,,9.81,C,2011-05-31,2025-02-11,1199.1,1
SL-TNPENR-06,sleeper,ENG,TNP-ENR-UP,,8.76,C,1995-12-13,2010-10-03,1341.9,1
SL-TNPENR-07,sleeper,ENG,TNP-ENR-UP,,14.74,C,2000-05-20,2019-12-21,1687.4,2
SL-TNPENR-08,sleeper,ENG,TNP-ENR-UP,,7.41,C,2002-11-07,2026-02-18,1524.2,3
TC-TNPENR-05,track_circuit,SNT,TNP-ENR-UP,,15.24,C,2013-11-03,2018-12-26,321.6,0
TC-TNPENR-06,track_circuit,SNT,TNP-ENR-UP,,14.94,C,2024-06-19,,94.7,0
TC-TNPENR-07,track_circuit,SNT,TNP-ENR-UP,,6.72,C,2012-07-29,2025-05-10,236.3,1
TC-TNPENR-08,track_circuit,SNT,TNP-ENR-UP,,12.11,C,2025-10-13,,573.0,1
OHE-TRLAJJ-01,OHE_span,TRD,TRL-AJJ-DN,,60.45,B,2006-01-05,2025-04-03,,1
OHE-TRLAJJ-02,OHE_span,TRD,TRL-AJJ-DN,,56.41,B,2003-08-14,2023-10-04,,1
OHE-TRLAJJ-03,OHE_span,TRD,TRL-AJJ-DN,,53.59,C,2007-02-07,2026-05-17,,0
OHE-TRLAJJ-04,OHE_span,TRD,TRL-AJJ-DN,,43.84,B,2014-04-22,,,0
OHE-TRLAJJ-05,OHE_span,TRD,TRL-AJJ-DN,,58.70,C,2021-03-18,,,0
OHE-TRLAJJ-06,OHE_span,TRD,TRL-AJJ-DN,,65.19,C,2022-01-19,,,0
OHE-TRLAJJ-07,OHE_span,TRD,TRL-AJJ-DN,,57.31,C,2025-01-19,,,1
OHE-TRLAJJ-08,OHE_span,TRD,TRL-AJJ-DN,,47.32,B,2008-09-02,,,0
OHE-TRLAJJ-09,OHE_span,TRD,TRL-AJJ-DN,,60.59,C,2023-11-22,,,0
OHE-TRLAJJ-10,OHE_span,TRD,TRL-AJJ-DN,,51.03,C,2016-05-05,,,0
OHE-TRLAJJ-11,OHE_span,TRD,TRL-AJJ-DN,,62.76,C,2016-01-18,,,0
OHE-TRLAJJ-12,OHE_span,TRD,TRL-AJJ-DN,,48.83,C,1997-01-24,2024-10-13,,1
OHE-TRLAJJ-13,OHE_span,TRD,TRL-AJJ-DN,,47.01,B,2015-10-21,,,0
AC-TRLAJJ-01,axle_counter,SNT,TRL-AJJ-DN,,63.58,B,2019-06-20,2025-08-03,471.4,0
AC-TRLAJJ-02,axle_counter,SNT,TRL-AJJ-DN,,53.48,B,2023-04-24,,167.5,0
AC-TRLAJJ-03,axle_counter,SNT,TRL-AJJ-DN,,60.36,B,2024-09-10,,217.8,0
AC-TRLAJJ-04,axle_counter,SNT,TRL-AJJ-DN,,51.79,B,2020-07-04,,106.8,0
AC-TRLAJJ-05,axle_counter,SNT,TRL-AJJ-DN,,62.43,C,2025-05-17,,353.1,1
BL-TRLAJJ-01,ballast,ENG,TRL-AJJ-DN,,54.23,B,2022-03-11,,29.4,0
BL-TRLAJJ-02,ballast,ENG,TRL-AJJ-DN,,52.00,B,2016-03-14,2025-01-26,151.0,0
BL-TRLAJJ-03,ballast,ENG,TRL-AJJ-DN,,62.14,C,2023-10-10,,432.2,0
BL-TRLAJJ-04,ballast,ENG,TRL-AJJ-DN,,49.96,B,2018-05-10,2025-02-06,410.9,0
BL-TRLAJJ-05,ballast,ENG,TRL-AJJ-DN,,47.37,C,2020-10-28,,177.0,1
BL-TRLAJJ-06,ballast,ENG,TRL-AJJ-DN,,61.78,C,2025-08-25,,264.7,0
BL-TRLAJJ-07,ballast,ENG,TRL-AJJ-DN,,55.32,C,2025-05-18,,148.2,0
BL-TRLAJJ-08,ballast,ENG,TRL-AJJ-DN,,54.82,C,2025-07-19,,364.6,0
BL-TRLAJJ-09,ballast,ENG,TRL-AJJ-DN,,56.70,C,2017-09-16,2024-05-15,94.1,1
CW-TRLAJJ-01,contact_wire,TRD,TRL-AJJ-DN,,63.34,B,2021-07-19,,,0
CW-TRLAJJ-02,contact_wire,TRD,TRL-AJJ-DN,,50.75,B,2006-02-07,2021-03-23,,1
CW-TRLAJJ-03,contact_wire,TRD,TRL-AJJ-DN,,67.30,B,2025-02-26,,,0
CW-TRLAJJ-04,contact_wire,TRD,TRL-AJJ-DN,,54.22,B,2013-03-10,,,0
CW-TRLAJJ-05,contact_wire,TRD,TRL-AJJ-DN,,60.52,A,2024-10-11,,,1
CW-TRLAJJ-06,contact_wire,TRD,TRL-AJJ-DN,,58.58,B,2013-04-19,,,0
CW-TRLAJJ-07,contact_wire,TRD,TRL-AJJ-DN,,51.57,B,2012-10-04,2026-05-04,,0
INS-TRLAJJ-01,insulator,TRD,TRL-AJJ-DN,,49.85,C,2018-07-20,,,1
INS-TRLAJJ-02,insulator,TRD,TRL-AJJ-DN,,50.96,C,2017-10-06,2026-03-14,,0
INS-TRLAJJ-03,insulator,TRD,TRL-AJJ-DN,,56.04,B,2020-07-09,,,1
INS-TRLAJJ-04,insulator,TRD,TRL-AJJ-DN,,67.30,C,2017-09-02,2026-04-17,,0
INS-TRLAJJ-05,insulator,TRD,TRL-AJJ-DN,,50.18,C,2023-10-26,,,0
INS-TRLAJJ-06,insulator,TRD,TRL-AJJ-DN,,54.21,B,2022-06-25,,,1
MST-TRLAJJ-01,mast,TRD,TRL-AJJ-DN,,52.00,C,2001-11-02,2026-05-12,,1
MST-TRLAJJ-02,mast,TRD,TRL-AJJ-DN,,55.57,C,1994-02-22,2021-07-29,,0
MST-TRLAJJ-03,mast,TRD,TRL-AJJ-DN,,65.09,C,1986-10-13,2025-11-05,,0
MST-TRLAJJ-04,mast,TRD,TRL-AJJ-DN,,65.68,C,2012-01-19,,,1
MST-TRLAJJ-05,mast,TRD,TRL-AJJ-DN,,47.06,C,2005-03-21,,,0
MST-TRLAJJ-06,mast,TRD,TRL-AJJ-DN,,52.98,B,2019-06-26,,,0
MST-TRLAJJ-07,mast,TRD,TRL-AJJ-DN,,64.65,B,1994-08-06,2023-12-15,,2
MST-TRLAJJ-08,mast,TRD,TRL-AJJ-DN,,64.36,C,2016-09-03,,,0
MST-TRLAJJ-09,mast,TRD,TRL-AJJ-DN,,55.11,C,2002-04-01,,,1
MST-TRLAJJ-10,mast,TRD,TRL-AJJ-DN,,53.69,C,1986-02-24,2024-02-24,,1
MST-TRLAJJ-11,mast,TRD,TRL-AJJ-DN,,60.67,C,2025-06-23,,,1
RL-TRLAJJ-01,rail,ENG,TRL-AJJ-DN,,59.60,B,2021-07-26,,245.1,0
RL-TRLAJJ-02,rail,ENG,TRL-AJJ-DN,,58.74,B,2025-04-13,,896.8,1
RL-TRLAJJ-03,rail,ENG,TRL-AJJ-DN,,50.44,B,2015-03-23,2024-12-25,298.1,1
RL-TRLAJJ-04,rail,ENG,TRL-AJJ-DN,,58.81,B,2023-06-14,,348.4,1
RL-TRLAJJ-05,rail,ENG,TRL-AJJ-DN,,48.77,B,2025-11-10,,707.1,0
RL-TRLAJJ-06,rail,ENG,TRL-AJJ-DN,,54.19,B,2016-03-19,2025-08-31,723.4,0
RL-TRLAJJ-07,rail,ENG,TRL-AJJ-DN,,51.68,B,2009-07-17,2021-09-16,250.4,1
RL-TRLAJJ-08,rail,ENG,TRL-AJJ-DN,,65.97,C,2011-08-30,2022-05-07,553.3,1
RL-TRLAJJ-09,rail,ENG,TRL-AJJ-DN,,54.88,B,2003-01-07,2011-11-20,321.2,1
RL-TRLAJJ-10,rail,ENG,TRL-AJJ-DN,,55.74,B,2003-01-01,2025-10-16,573.6,0
RL-TRLAJJ-11,rail,ENG,TRL-AJJ-DN,,52.02,B,2021-11-02,,391.8,0
RL-TRLAJJ-12,rail,ENG,TRL-AJJ-DN,,62.08,B,2022-05-15,,79.7,1
RL-TRLAJJ-13,rail,ENG,TRL-AJJ-DN,,49.36,A,2004-10-19,2021-11-02,42.3,0
RL-TRLAJJ-14,rail,ENG,TRL-AJJ-DN,,49.43,B,2016-04-05,2026-04-23,863.5,1
RL-TRLAJJ-15,rail,ENG,TRL-AJJ-DN,,50.61,B,2013-10-03,,114.9,1
RL-TRLAJJ-16,rail,ENG,TRL-AJJ-DN,,57.75,B,2008-04-04,2025-03-16,878.6,0
RL-TRLAJJ-17,rail,ENG,TRL-AJJ-DN,,47.96,A,2026-01-13,,905.3,3
SG-TRLAJJ-01,signal,SNT,TRL-AJJ-DN,,50.66,A,2023-11-27,,,1
SG-TRLAJJ-02,signal,SNT,TRL-AJJ-DN,,59.49,B,2021-08-03,,,0
SG-TRLAJJ-03,signal,SNT,TRL-AJJ-DN,,65.69,A,2009-02-20,2020-03-11,,1
SG-TRLAJJ-04,signal,SNT,TRL-AJJ-DN,,66.46,B,2008-03-24,2025-04-12,,3
SG-TRLAJJ-05,signal,SNT,TRL-AJJ-DN,,59.28,B,2022-05-24,,,1
SG-TRLAJJ-06,signal,SNT,TRL-AJJ-DN,,45.30,B,2018-12-10,,,0
SG-TRLAJJ-07,signal,SNT,TRL-AJJ-DN,,42.84,C,2022-09-18,,,0
SG-TRLAJJ-08,signal,SNT,TRL-AJJ-DN,,48.42,B,2025-04-24,,,0
SG-TRLAJJ-09,signal,SNT,TRL-AJJ-DN,,67.76,B,2010-07-03,2024-04-14,,0
SL-TRLAJJ-01,sleeper,ENG,TRL-AJJ-DN,,45.50,C,2016-03-08,,100.9,1
SL-TRLAJJ-02,sleeper,ENG,TRL-AJJ-DN,,47.26,C,1999-02-05,2024-03-18,1338.6,5
SL-TRLAJJ-03,sleeper,ENG,TRL-AJJ-DN,,50.21,B,2018-05-27,,936.0,1
SL-TRLAJJ-04,sleeper,ENG,TRL-AJJ-DN,,66.91,C,1990-07-11,2025-02-27,698.1,1
SL-TRLAJJ-05,sleeper,ENG,TRL-AJJ-DN,,62.43,B,1991-07-30,2006-03-07,1417.9,1
SL-TRLAJJ-06,sleeper,ENG,TRL-AJJ-DN,,45.45,B,2025-03-16,,357.8,1
SL-TRLAJJ-07,sleeper,ENG,TRL-AJJ-DN,,63.92,C,2014-12-17,,939.3,3
SL-TRLAJJ-08,sleeper,ENG,TRL-AJJ-DN,,64.28,B,2008-01-25,2022-03-29,585.7,2
SL-TRLAJJ-09,sleeper,ENG,TRL-AJJ-DN,,51.67,C,2013-08-31,,216.9,0
TC-TRLAJJ-01,track_circuit,SNT,TRL-AJJ-DN,,50.54,C,2021-05-20,2026-06-02,526.6,0
TC-TRLAJJ-02,track_circuit,SNT,TRL-AJJ-DN,,48.29,B,2014-10-11,2021-01-14,389.7,3
TC-TRLAJJ-03,track_circuit,SNT,TRL-AJJ-DN,,48.39,C,2016-07-07,2022-05-25,425.1,1
TC-TRLAJJ-04,track_circuit,SNT,TRL-AJJ-DN,,57.01,C,2025-10-04,,400.2,1
TC-TRLAJJ-05,track_circuit,SNT,TRL-AJJ-DN,,64.91,B,2019-09-07,,168.6,1
TC-TRLAJJ-06,track_circuit,SNT,TRL-AJJ-DN,,54.28,C,2018-04-26,2026-05-04,23.7,0
TC-TRLAJJ-07,track_circuit,SNT,TRL-AJJ-DN,,63.58,C,2017-04-26,2025-07-01,523.5,0
TC-TRLAJJ-08,track_circuit,SNT,TRL-AJJ-DN,,45.33,C,2022-01-29,,96.5,0
TC-TRLAJJ-09,track_circuit,SNT,TRL-AJJ-DN,,49.29,C,2020-03-03,2026-02-14,248.6,0
TC-TRLAJJ-10,track_circuit,SNT,TRL-AJJ-DN,,45.36,C,2020-11-04,2026-03-27,288.0,0
TC-TRLAJJ-11,track_circuit,SNT,TRL-AJJ-DN,,49.06,B,2016-08-08,2026-01-19,480.4,1
OHE-TRLAJJ-14,OHE_span,TRD,TRL-AJJ-DN_SUB,,53.23,C,2015-04-07,,,0
OHE-TRLAJJ-15,OHE_span,TRD,TRL-AJJ-DN_SUB,,52.70,C,2007-08-13,,,0
OHE-TRLAJJ-16,OHE_span,TRD,TRL-AJJ-DN_SUB,,49.82,C,2011-05-01,,,0
OHE-TRLAJJ-17,OHE_span,TRD,TRL-AJJ-DN_SUB,,43.76,C,2017-11-19,,,0
OHE-TRLAJJ-18,OHE_span,TRD,TRL-AJJ-DN_SUB,,48.70,B,2014-10-18,,,1
OHE-TRLAJJ-19,OHE_span,TRD,TRL-AJJ-DN_SUB,,47.55,C,2008-02-22,,,0
OHE-TRLAJJ-20,OHE_span,TRD,TRL-AJJ-DN_SUB,,64.40,C,2014-07-14,,,0
OHE-TRLAJJ-21,OHE_span,TRD,TRL-AJJ-DN_SUB,,47.96,C,2008-10-22,,,1
OHE-TRLAJJ-22,OHE_span,TRD,TRL-AJJ-DN_SUB,,50.64,C,2021-11-27,,,0
OHE-TRLAJJ-23,OHE_span,TRD,TRL-AJJ-DN_SUB,,45.03,C,2001-10-31,2025-02-09,,0
OHE-TRLAJJ-24,OHE_span,TRD,TRL-AJJ-DN_SUB,,62.35,C,2002-07-19,2022-06-23,,0
OHE-TRLAJJ-25,OHE_span,TRD,TRL-AJJ-DN_SUB,,65.31,C,2003-03-30,2024-04-14,,0
OHE-TRLAJJ-26,OHE_span,TRD,TRL-AJJ-DN_SUB,,60.79,C,2017-08-10,,,0
AC-TRLAJJ-06,axle_counter,SNT,TRL-AJJ-DN_SUB,,49.97,C,2022-04-10,,69.6,0
AC-TRLAJJ-07,axle_counter,SNT,TRL-AJJ-DN_SUB,,66.91,C,2020-01-20,,29.7,0
AC-TRLAJJ-08,axle_counter,SNT,TRL-AJJ-DN_SUB,,67.96,C,2024-05-25,,42.0,0
AC-TRLAJJ-09,axle_counter,SNT,TRL-AJJ-DN_SUB,,67.69,C,2017-05-15,2025-12-24,69.1,1
AC-TRLAJJ-10,axle_counter,SNT,TRL-AJJ-DN_SUB,,67.85,C,2018-01-31,2026-04-06,17.0,0
BL-TRLAJJ-10,ballast,ENG,TRL-AJJ-DN_SUB,,64.26,C,2020-10-11,,34.1,0
BL-TRLAJJ-11,ballast,ENG,TRL-AJJ-DN_SUB,,66.41,C,2024-03-28,,8.0,0
BL-TRLAJJ-12,ballast,ENG,TRL-AJJ-DN_SUB,,56.03,C,2024-08-14,,24.6,1
BL-TRLAJJ-13,ballast,ENG,TRL-AJJ-DN_SUB,,51.06,C,2020-02-03,,47.1,0
BL-TRLAJJ-14,ballast,ENG,TRL-AJJ-DN_SUB,,56.61,C,2020-06-17,,50.3,0
BL-TRLAJJ-15,ballast,ENG,TRL-AJJ-DN_SUB,,60.68,C,2020-12-29,,41.0,0
BL-TRLAJJ-16,ballast,ENG,TRL-AJJ-DN_SUB,,45.26,C,2017-02-11,2023-12-02,30.8,0
BL-TRLAJJ-17,ballast,ENG,TRL-AJJ-DN_SUB,,51.05,C,2020-06-03,,18.6,1
BL-TRLAJJ-18,ballast,ENG,TRL-AJJ-DN_SUB,,58.83,C,2022-05-11,,26.9,0
CW-TRLAJJ-08,contact_wire,TRD,TRL-AJJ-DN_SUB,,58.72,C,2025-12-16,,,0
CW-TRLAJJ-09,contact_wire,TRD,TRL-AJJ-DN_SUB,,42.53,C,2013-04-20,,,1
CW-TRLAJJ-10,contact_wire,TRD,TRL-AJJ-DN_SUB,,57.69,C,2011-10-30,2026-01-12,,0
CW-TRLAJJ-11,contact_wire,TRD,TRL-AJJ-DN_SUB,,65.07,C,2025-04-24,,,1
CW-TRLAJJ-12,contact_wire,TRD,TRL-AJJ-DN_SUB,,64.64,C,2022-11-15,,,1
CW-TRLAJJ-13,contact_wire,TRD,TRL-AJJ-DN_SUB,,58.05,B,2011-05-24,2025-10-25,,2
CW-TRLAJJ-14,contact_wire,TRD,TRL-AJJ-DN_SUB,,46.06,B,2012-01-14,2026-03-31,,1
INS-TRLAJJ-07,insulator,TRD,TRL-AJJ-DN_SUB,,67.12,C,2020-03-20,,,1
INS-TRLAJJ-08,insulator,TRD,TRL-AJJ-DN_SUB,,46.12,C,2019-07-20,,,0
INS-TRLAJJ-09,insulator,TRD,TRL-AJJ-DN_SUB,,44.32,C,2014-04-18,2024-03-26,,0
INS-TRLAJJ-10,insulator,TRD,TRL-AJJ-DN_SUB,,52.67,C,2022-01-14,,,0
INS-TRLAJJ-11,insulator,TRD,TRL-AJJ-DN_SUB,,60.83,C,2023-08-16,,,0
INS-TRLAJJ-12,insulator,TRD,TRL-AJJ-DN_SUB,,61.56,C,2021-03-28,,,0
MST-TRLAJJ-12,mast,TRD,TRL-AJJ-DN_SUB,,59.31,C,2020-12-14,,,0
MST-TRLAJJ-13,mast,TRD,TRL-AJJ-DN_SUB,,62.89,C,2018-06-18,,,1
MST-TRLAJJ-14,mast,TRD,TRL-AJJ-DN_SUB,,44.08,C,1994-12-01,2021-08-02,,2
MST-TRLAJJ-15,mast,TRD,TRL-AJJ-DN_SUB,,52.21,B,2007-02-08,,,1
MST-TRLAJJ-16,mast,TRD,TRL-AJJ-DN_SUB,,67.68,C,1995-10-22,2025-12-12,,1
MST-TRLAJJ-17,mast,TRD,TRL-AJJ-DN_SUB,,54.51,C,2004-09-29,,,0
MST-TRLAJJ-18,mast,TRD,TRL-AJJ-DN_SUB,,60.67,C,2022-11-01,,,0
MST-TRLAJJ-19,mast,TRD,TRL-AJJ-DN_SUB,,62.19,C,2011-03-02,,,0
MST-TRLAJJ-20,mast,TRD,TRL-AJJ-DN_SUB,,44.86,C,2010-11-09,,,1
MST-TRLAJJ-21,mast,TRD,TRL-AJJ-DN_SUB,,67.33,C,1989-05-29,2022-03-07,,0
MST-TRLAJJ-22,mast,TRD,TRL-AJJ-DN_SUB,,48.48,C,2016-12-08,,,0
RL-TRLAJJ-18,rail,ENG,TRL-AJJ-DN_SUB,,59.84,C,2013-06-29,,71.4,0
RL-TRLAJJ-19,rail,ENG,TRL-AJJ-DN_SUB,,42.64,C,2009-04-07,2025-08-06,25.2,2
RL-TRLAJJ-20,rail,ENG,TRL-AJJ-DN_SUB,,54.80,C,2023-09-27,,78.5,0
RL-TRLAJJ-21,rail,ENG,TRL-AJJ-DN_SUB,,59.05,C,2015-10-13,,12.3,0
RL-TRLAJJ-22,rail,ENG,TRL-AJJ-DN_SUB,,51.15,C,2016-04-24,,86.9,0
RL-TRLAJJ-23,rail,ENG,TRL-AJJ-DN_SUB,,57.75,B,2014-06-17,,112.4,1
RL-TRLAJJ-24,rail,ENG,TRL-AJJ-DN_SUB,,44.20,C,2013-08-19,,93.1,2
RL-TRLAJJ-25,rail,ENG,TRL-AJJ-DN_SUB,,51.69,C,2014-01-18,,76.2,0
RL-TRLAJJ-26,rail,ENG,TRL-AJJ-DN_SUB,,66.64,C,2008-11-17,2025-09-10,53.1,0
RL-TRLAJJ-27,rail,ENG,TRL-AJJ-DN_SUB,,47.74,C,2021-11-04,,61.5,0
RL-TRLAJJ-28,rail,ENG,TRL-AJJ-DN_SUB,,50.12,C,2004-11-05,2020-05-13,120.5,0
RL-TRLAJJ-29,rail,ENG,TRL-AJJ-DN_SUB,,59.66,C,2020-11-17,,114.9,0
RL-TRLAJJ-30,rail,ENG,TRL-AJJ-DN_SUB,,59.82,B,2010-06-02,2025-12-09,44.3,0
RL-TRLAJJ-31,rail,ENG,TRL-AJJ-DN_SUB,,43.07,B,2011-08-01,2025-12-16,75.6,1
RL-TRLAJJ-32,rail,ENG,TRL-AJJ-DN_SUB,,50.20,C,2003-03-22,2022-07-12,23.5,0
RL-TRLAJJ-33,rail,ENG,TRL-AJJ-DN_SUB,,45.95,B,2015-04-18,,8.8,0
RL-TRLAJJ-34,rail,ENG,TRL-AJJ-DN_SUB,,43.62,C,2008-03-29,2023-10-12,49.0,0
SG-TRLAJJ-10,signal,SNT,TRL-AJJ-DN_SUB,,55.27,C,2007-11-25,2021-09-22,,0
SG-TRLAJJ-11,signal,SNT,TRL-AJJ-DN_SUB,,58.45,B,2010-04-18,2022-04-30,,4
SG-TRLAJJ-12,signal,SNT,TRL-AJJ-DN_SUB,,48.87,C,2025-05-24,,,0
SG-TRLAJJ-13,signal,SNT,TRL-AJJ-DN_SUB,,64.52,C,2012-07-03,2024-05-23,,1
SG-TRLAJJ-14,signal,SNT,TRL-AJJ-DN_SUB,,53.64,B,2014-07-20,2025-09-18,,0
SG-TRLAJJ-15,signal,SNT,TRL-AJJ-DN_SUB,,48.56,B,2008-04-15,2024-05-12,,0
SG-TRLAJJ-16,signal,SNT,TRL-AJJ-DN_SUB,,53.17,C,2012-07-11,2025-09-05,,0
SG-TRLAJJ-17,signal,SNT,TRL-AJJ-DN_SUB,,58.52,B,2015-05-07,2026-01-27,,1
SG-TRLAJJ-18,signal,SNT,TRL-AJJ-DN_SUB,,67.41,C,2010-10-19,2026-02-23,,0
SL-TRLAJJ-10,sleeper,ENG,TRL-AJJ-DN_SUB,,52.98,C,1995-07-27,2020-01-15,60.4,0
SL-TRLAJJ-11,sleeper,ENG,TRL-AJJ-DN_SUB,,55.86,C,1991-03-04,2015-01-05,38.7,0
SL-TRLAJJ-12,sleeper,ENG,TRL-AJJ-DN_SUB,,66.38,C,2002-01-01,2026-01-05,146.3,2
SL-TRLAJJ-13,sleeper,ENG,TRL-AJJ-DN_SUB,,51.72,C,1991-09-26,2025-12-07,169.9,0
SL-TRLAJJ-14,sleeper,ENG,TRL-AJJ-DN_SUB,,42.96,C,2011-01-04,,53.0,1
SL-TRLAJJ-15,sleeper,ENG,TRL-AJJ-DN_SUB,,63.88,C,2015-09-22,,85.5,0
SL-TRLAJJ-16,sleeper,ENG,TRL-AJJ-DN_SUB,,67.57,C,1998-12-29,2025-09-04,60.0,0
SL-TRLAJJ-17,sleeper,ENG,TRL-AJJ-DN_SUB,,55.71,C,2024-03-30,,106.4,0
SL-TRLAJJ-18,sleeper,ENG,TRL-AJJ-DN_SUB,,56.71,C,2014-05-19,,151.8,0
TC-TRLAJJ-12,track_circuit,SNT,TRL-AJJ-DN_SUB,,57.24,C,2024-11-11,,56.4,0
TC-TRLAJJ-13,track_circuit,SNT,TRL-AJJ-DN_SUB,,43.00,C,2016-09-03,2026-01-04,27.9,0
TC-TRLAJJ-14,track_circuit,SNT,TRL-AJJ-DN_SUB,,60.26,C,2014-10-18,2024-07-23,18.3,0
TC-TRLAJJ-15,track_circuit,SNT,TRL-AJJ-DN_SUB,,46.25,C,2020-06-03,,31.0,0
TC-TRLAJJ-16,track_circuit,SNT,TRL-AJJ-DN_SUB,,45.26,C,2021-10-23,,47.1,1
TC-TRLAJJ-17,track_circuit,SNT,TRL-AJJ-DN_SUB,,48.60,C,2012-12-12,2023-01-14,50.4,1
TC-TRLAJJ-18,track_circuit,SNT,TRL-AJJ-DN_SUB,,59.47,C,2024-09-09,,30.1,0
TC-TRLAJJ-19,track_circuit,SNT,TRL-AJJ-DN_SUB,,60.43,C,2020-11-12,,21.0,0
TC-TRLAJJ-20,track_circuit,SNT,TRL-AJJ-DN_SUB,,57.00,C,2025-06-28,,64.6,1
TC-TRLAJJ-21,track_circuit,SNT,TRL-AJJ-DN_SUB,,48.37,C,2014-09-17,2025-11-24,46.6,0
TC-TRLAJJ-22,track_circuit,SNT,TRL-AJJ-DN_SUB,,47.80,C,2023-07-20,,52.7,1
OHE-TRLAJJ-27,OHE_span,TRD,TRL-AJJ-UP,,57.26,B,2010-03-05,,,0
OHE-TRLAJJ-28,OHE_span,TRD,TRL-AJJ-UP,,51.58,B,2001-09-30,2022-01-11,,1
OHE-TRLAJJ-29,OHE_span,TRD,TRL-AJJ-UP,,55.75,C,1996-07-20,2019-11-01,,0
OHE-TRLAJJ-30,OHE_span,TRD,TRL-AJJ-UP,,57.11,C,2007-07-30,,,1
OHE-TRLAJJ-31,OHE_span,TRD,TRL-AJJ-UP,,65.97,C,2021-11-28,,,1
OHE-TRLAJJ-32,OHE_span,TRD,TRL-AJJ-UP,,67.47,B,2006-04-30,2026-01-27,,2
OHE-TRLAJJ-33,OHE_span,TRD,TRL-AJJ-UP,,45.80,C,2014-12-25,,,1
OHE-TRLAJJ-34,OHE_span,TRD,TRL-AJJ-UP,,54.68,B,2011-01-30,,,1
OHE-TRLAJJ-35,OHE_span,TRD,TRL-AJJ-UP,,54.33,C,2000-12-26,2024-07-16,,0
OHE-TRLAJJ-36,OHE_span,TRD,TRL-AJJ-UP,,58.30,C,2001-01-05,2021-01-12,,1
OHE-TRLAJJ-37,OHE_span,TRD,TRL-AJJ-UP,,47.07,B,2025-04-12,,,0
OHE-TRLAJJ-38,OHE_span,TRD,TRL-AJJ-UP,,45.89,B,1995-03-27,2021-02-10,,0
OHE-TRLAJJ-39,OHE_span,TRD,TRL-AJJ-UP,,54.99,C,1993-08-28,2024-11-17,,0
AC-TRLAJJ-11,axle_counter,SNT,TRL-AJJ-UP,,54.56,B,2022-10-17,,367.6,1
AC-TRLAJJ-12,axle_counter,SNT,TRL-AJJ-UP,,43.04,C,2014-04-15,2026-06-16,283.3,0
AC-TRLAJJ-13,axle_counter,SNT,TRL-AJJ-UP,,60.20,C,2014-07-24,2020-05-14,273.0,0
AC-TRLAJJ-14,axle_counter,SNT,TRL-AJJ-UP,,55.85,B,2021-01-03,,127.1,2
AC-TRLAJJ-15,axle_counter,SNT,TRL-AJJ-UP,,65.91,B,2014-04-15,2023-11-13,185.7,0
BL-TRLAJJ-19,ballast,ENG,TRL-AJJ-UP,,54.20,C,2022-07-20,,178.7,1
BL-TRLAJJ-20,ballast,ENG,TRL-AJJ-UP,,66.19,B,2016-10-16,2025-02-23,329.0,0
BL-TRLAJJ-21,ballast,ENG,TRL-AJJ-UP,,51.26,B,2023-04-18,,42.6,1
BL-TRLAJJ-22,ballast,ENG,TRL-AJJ-UP,,53.02,C,2020-09-13,2024-12-03,292.9,1
BL-TRLAJJ-23,ballast,ENG,TRL-AJJ-UP,,59.34,B,2021-10-12,2025-10-24,319.4,0
BL-TRLAJJ-24,ballast,ENG,TRL-AJJ-UP,,61.53,B,2016-09-27,2025-09-20,76.6,0
BL-TRLAJJ-25,ballast,ENG,TRL-AJJ-UP,,57.41,C,2018-01-31,2026-01-04,375.0,1
BL-TRLAJJ-26,ballast,ENG,TRL-AJJ-UP,,65.02,B,2016-08-20,2022-06-07,423.4,0
BL-TRLAJJ-27,ballast,ENG,TRL-AJJ-UP,,44.40,C,2018-11-15,2025-07-24,56.4,0
CW-TRLAJJ-15,contact_wire,TRD,TRL-AJJ-UP,,46.04,B,2025-12-31,,,0
CW-TRLAJJ-16,contact_wire,TRD,TRL-AJJ-UP,,47.48,B,2022-06-23,,,0
CW-TRLAJJ-17,contact_wire,TRD,TRL-AJJ-UP,,64.63,C,2010-09-15,2026-01-22,,0
CW-TRLAJJ-18,contact_wire,TRD,TRL-AJJ-UP,,64.40,B,2019-04-15,,,1
CW-TRLAJJ-19,contact_wire,TRD,TRL-AJJ-UP,,67.29,B,2019-03-17,,,0
CW-TRLAJJ-20,contact_wire,TRD,TRL-AJJ-UP,,53.37,B,2003-10-31,2018-11-10,,1
CW-TRLAJJ-21,contact_wire,TRD,TRL-AJJ-UP,,56.26,B,2004-04-08,2019-03-04,,3
INS-TRLAJJ-13,insulator,TRD,TRL-AJJ-UP,,54.04,B,2022-03-21,,,0
INS-TRLAJJ-14,insulator,TRD,TRL-AJJ-UP,,59.96,B,2019-01-13,,,0
INS-TRLAJJ-15,insulator,TRD,TRL-AJJ-UP,,54.22,B,2014-10-31,2025-01-26,,0
