task_id,source_system,source_ref,department,task_type_id,asset_id,location_kind,block_section_id,station_code,start_km,end_km,line_id,origin,raised_date,days_pending,severity,deadline,safety_critical,access_required,requested_duration_min,crew_required,machine_required,materials_ready,season_restricted,night_permitted,status
TRD-2026-01422,TDMS,TDMS-01422,TRD,TRD-OHE-MAST,MST-TITRL-19,edge,TI-TRL-UP_SUB,,38.47,38.67,UP_SUB,emergency_followup,2026-08-10,22,major,,false,power_block,128,7,OHE_tower_car,false,true,true,done
TRD-2026-01423,TDMS,TDMS-01423,TRD,TRD-OHE-MAST,MST-WJCJ-01,edge,WJ-CJ-SINGLE,,83.99,84.19,SINGLE,overdue,2026-08-21,17,critical,2026-09-19,true,power_block,216,8,OHE_tower_car,true,true,true,in_progress
TRD-2026-01424,TDMS,TDMS-01424,TRD,TRD-OHE-INSULATOR,INS-TNPENR-04,edge,TNP-ENR-UP,,9.38,9.48,UP,defect,2026-06-30,4,minor,,false,power_block,126,5,OHE_tower_car,true,true,true,done
SNT-2026-00983,SMMS,SMMS-00983,SNT,SNT-TRACK-CIRCUIT,TC-ABUAVD-04,edge,ABU-AVD-DN_SUB,,19.18,19.68,DN_SUB,routine,2026-08-20,18,minor,,false,disconnection,100,3,none,true,true,true,scheduled
ENG-2026-04956,TMS,TMS-04956,ENG,ENG-DESTRESSING,RL-MSBMS-03,edge,MSB-MS-DN,,2.59,3.59,DN,overdue,2026-06-10,50,3,2026-08-24,false,traffic_block,294,12,none,true,false,true,done
TRD-2026-01425,TDMS,TDMS-01425,TRD,TRD-NEUTRAL-SECTION,OHE-PVTBM-04,edge,PV-TBM-DN_SUB,,26.44,26.64,DN_SUB,overdue,2026-05-22,4,major,,false,power_block,207,7,OHE_tower_car,true,false,true,cancelled
ENG-2026-04957,TMS,TMS-04957,ENG,ENG-SLEEPER-RENEWAL,SL-MJRPON-03,edge,MJR-PON-DN,,26.51,27.01,DN,defect,2026-04-09,101,minor,,false,traffic_block,369,16,none,true,true,true,done
ENG-2025-04958,TMS,TMS-04958,ENG,ENG-BRIDGE-INSP,BR-MJRPON-01,edge,MJR-PON-DN,,31.63,31.73,DN,overdue,2025-11-09,39,minor,,false,traffic_block,114,4,none,true,true,false,done
ENG-2026-04959,TMS,TMS-04959,ENG,ENG-TURNOUT-TAMP,TO-TBM-01,node,,TBM,29.14,29.14,,overdue,2026-08-09,1,major,,false,traffic_block,239,8,tamper,true,true,true,done
ENG-2026-04960,TMS,TMS-04960,ENG,ENG-TURNOUT-TAMP,TO-PER-03,node,,PER,5.00,5.00,,routine,2026-04-03,91,minor,2026-06-29,false,traffic_block,195,9,tamper,true,true,true,done
ENG-2026-04961,TMS,TMS-04961,ENG,ENG-RAIL-WELD,RL-TKOAJJ-07,edge,TKO-AJJ-SINGLE,,119.01,120.01,SINGLE,defect,2026-06-19,71,1,2026-07-10,true,traffic_block,204,6,none,true,false,true,done
ENG-2026-04962,TMS,TMS-04962,ENG,ENG-TURNOUT-OVERHAUL,TO-AJJ-08,node,,AJJ,69.00,69.00,,routine,2026-06-02,14,major,,false,traffic_block,253,15,none,true,true,true,done
TRD-2025-01426,TDMS,TDMS-01426,TRD,TRD-OHE-WIRE-RENEW,CW-TRLAJJ-18,edge,TRL-AJJ-UP,,50.07,51.07,UP,defect,2025-10-17,4,minor,,false,power_block,278,8,OHE_tower_car,true,true,true,deferred
TRD-2026-01427,TDMS,TDMS-01427,TRD,TRD-OHE-DROPPER,CW-ENRMJR-03,edge,ENR-MJR-DN,,24.84,25.34,DN,overdue,2026-09-02,5,major,,false,power_block,98,4,OHE_tower_car,false,false,true,in_progress
SNT-2026-00984,SMMS,SMMS-00984,SNT,SNT-SIGNAL-REPLACE,SG-TRLAJJ-21,edge,TRL-AJJ-UP,,48.01,48.11,UP,defect,2026-04-20,60,major,2026-06-07,false,disconnection,257,6,none,true,true,true,done
ENG-2026-04963,TMS,TMS-04963,ENG,ENG-SLEEPER-RENEWAL,SL-MSBMS-06,edge,MSB-MS-UP,,0.36,0.86,UP,defect,2026-01-25,180,critical,2026-02-07,true,traffic_block,392,18,none,true,true,true,done
ENG-2026-04964,TMS,TMS-04964,ENG,ENG-DESTRESSING,RL-MSMBM-16,edge,MS-MBM-UP_SUB,,6.20,7.20,UP_SUB,overdue,2026-04-21,12,3,,false,traffic_block,225,13,none,true,false,true,done
ENG-2026-04965,TMS,TMS-04965,ENG,ENG-CURVE-REALIGN,BL-MJRPON-01,edge,MJR-PON-DN,,28.60,29.40,DN,overdue,2026-04-07,12,minor,,false,traffic_block,197,11,tamper,true,true,true,done
ENG-2026-04966,TMS,TMS-04966,ENG,ENG-DRAIN-CLEAR,,edge,STM-PV-DN_SUB,,19.65,21.15,DN_SUB,proactive,2026-04-23,101,major,,false,none,197,7,none,false,true,false,done
SNT-2025-00985,SMMS,SMMS-00985,SNT,SNT-AXLE-COUNTER,AC-TRLAJJ-09,edge,TRL-AJJ-DN_SUB,,65.07,65.37,DN_SUB,routine,2025-12-27,127,minor,,false,disconnection,76,3,none,true,true,true,done
ENG-2026-04967,TMS,TMS-04967,ENG,ENG-SLEEPER-RENEWAL,SL-TNPENR-07,edge,TNP-ENR-UP,,14.63,15.13,UP,defect,2026-05-04,12,minor,,false,traffic_block,332,21,none,true,true,true,done
ENG-2026-04968,TMS,TMS-04968,ENG,ENG-DRAIN-CLEAR,,edge,MS-MBM-UP_SUB,,10.45,11.30,UP_SUB,overdue,2026-04-01,47,critical,2026-04-28,true,none,166,6,none,false,true,false,done
TRD-2025-01428,TDMS,TDMS-01428,TRD,TRD-NEUTRAL-SECTION,OHE-TRLAJJ-40,edge,TRL-AJJ-UP_SUB,,44.03,44.23,UP_SUB,routine,2025-11-07,68,minor,,false,power_block,184,6,OHE_tower_car,true,false,true,done
ENG-2026-04969,TMS,TMS-04969,ENG,ENG-BALLAST-REGULATE,BL-ENRMJR-06,edge,ENR-MJR-UP,,23.13,25.13,UP,routine,2026-08-10,28,major,,false,traffic_block,121,4,ballast_regulator,true,true,true,pending
ENG-2026-04970,TMS,TMS-04970,ENG,ENG-TURNOUT-OVERHAUL,TO-MAS-16,node,,MAS,0.00,0.00,,routine,2026-04-15,50,major,2026-06-17,false,traffic_block,414,14,none,true,true,true,done
SNT-2026-00986,SMMS,SMMS-00986,SNT,SNT-POINT-SERVICE,PT-AJJ-07,node,,AJJ,69.00,69.00,,overdue,2026-01-07,189,critical,2026-01-25,true,disconnection,61,3,none,true,false,true,done
ENG-2026-04971,TMS,TMS-04971,ENG,ENG-RAIL-WELD,RL-PVTBM-08,edge,PV-TBM-DN_SUB,,25.42,26.42,DN_SUB,emergency_followup,2026-02-18,166,2,2026-05-02,false,traffic_block,151,7,none,true,false,true,done
SNT-2026-00987,SMMS,SMMS-00987,SNT,SNT-AXLE-COUNTER,AC-TRLAJJ-01,edge,TRL-AJJ-DN,,54.82,55.12,DN,proactive,2026-05-20,5,major,2026-06-24,false,disconnection,71,4,none,true,true,true,done
SNT-2025-00988,SMMS,SMMS-00988,SNT,SNT-AXLE-COUNTER,AC-AVDTI-07,edge,AVD-TI-UP_SUB,,25.70,26.00,UP_SUB,routine,2025-11-10,17,minor,,false,disconnection,128,3,none,true,true,true,done
SNT-2026-00989,SMMS,SMMS-00989,SNT,SNT-SIGNAL-LAMP,SG-MBMGI-02,edge,MBM-GI-DN_SUB,,13.14,13.24,DN_SUB,emergency_followup,2026-05-26,9,major,,false,none,40,2,none,true,false,true,done
ENG-2026-04972,TMS,TMS-04972,ENG,ENG-DESTRESSING,RL-TITRL-09,edge,TI-TRL-DN_SUB,,31.38,32.38,DN_SUB,routine,2026-05-30,54,2,,false,traffic_block,190,13,none,true,false,true,done
TRD-2026-01429,TDMS,TDMS-01429,TRD,TRD-OHE-TENSION,OHE-MSMBM-15,edge,MS-MBM-UP_SUB,,9.11,9.41,UP_SUB,overdue,2026-08-05,33,minor,,false,power_block,125,4,OHE_tower_car,true,false,true,pending
ENG-2026-04973,TMS,TMS-04973,ENG,ENG-SLEEPER-RENEWAL,SL-STMPV-02,edge,STM-PV-DN,,20.17,20.67,DN,defect,2026-06-10,87,minor,,false,traffic_block,297,17,none,true,true,true,done
TRD-2025-01430,TDMS,TDMS-01430,TRD,TRD-OHE-MAST,MST-GISTM-02,edge,GI-STM-DN_SUB,,16.43,16.63,DN_SUB,routine,2025-12-02,9,minor,,false,power_block,214,7,OHE_tower_car,false,true,true,done
TRD-2026-01431,TDMS,TDMS-01431,TRD,TRD-OHE-MAST,MST-PVTBM-01,edge,PV-TBM-DN,,27.50,27.70,DN,overdue,2026-08-22,16,minor,,false,power_block,143,7,OHE_tower_car,false,true,true,in_progress
ENG-2025-04974,TMS,TMS-04974,ENG,ENG-CURVE-REALIGN,BL-BBQPER-01,edge,BBQ-PER-DN,,4.89,5.00,DN,proactive,2025-10-19,40,major,,false,traffic_block,182,11,tamper,true,true,true,done
TRD-2026-01432,TDMS,TDMS-01432,TRD,TRD-OHE-DROPPER,CW-BBQTNP-02,edge,BBQ-TNP-UP,,2.46,2.96,UP,overdue,2026-07-25,29,minor,,false,power_block,125,5,OHE_tower_car,true,false,true,done
SNT-2026-00990,SMMS,SMMS-00990,SNT,SNT-SIGNAL-REPLACE,SG-TRLAJJ-14,edge,TRL-AJJ-DN_SUB,,56.71,56.81,DN_SUB,proactive,2026-05-02,45,minor,,false,disconnection,146,5,none,true,true,true,deferred
SNT-2025-00991,SMMS,SMMS-00991,SNT,SNT-AXLE-COUNTER,AC-MASBBQ-03,edge,MAS-BBQ-UP,,0.49,0.79,UP,overdue,2025-10-07,55,minor,,false,disconnection,99,3,none,true,true,true,done
ENG-2025-04975,TMS,TMS-04975,ENG,ENG-SLEEPER-RENEWAL,SL-TITRL-02,edge,TI-TRL-DN,,32.48,32.98,DN,defect,2025-12-03,274,major,,false,traffic_block,371,20,none,true,true,true,done
SNT-2025-00992,SMMS,SMMS-00992,SNT,SNT-TRACK-CIRCUIT,TC-MJRPON-02,edge,MJR-PON-DN,,33.69,34.19,DN,overdue,2025-12-11,194,minor,,false,disconnection,119,3,none,true,true,true,deferred
ENG-2025-04976,TMS,TMS-04976,ENG,ENG-CURVE-REALIGN,BL-PVTBM-07,edge,PV-TBM-UP_SUB,,24.57,25.37,UP_SUB,routine,2025-12-21,200,minor,,false,traffic_block,181,11,tamper,true,true,true,done
SNT-2025-00993,SMMS,SMMS-00993,SNT,SNT-TRACK-CIRCUIT,TC-CGLWJ-06,edge,CGL-WJ-SINGLE,,67.86,68.36,SINGLE,routine,2025-12-13,149,major,2026-03-01,false,disconnection,99,3,none,false,true,true,done
TRD-2026-01433,TDMS,TDMS-01433,TRD,TRD-OHE-INSP,OHE-MASBBQ-02,edge,MAS-BBQ-DN_SUB,,1.52,2.00,DN_SUB,overdue,2026-03-09,19,major,2026-06-28,false,power_block,94,5,OHE_tower_car,true,false,true,done
ENG-2026-04977,TMS,TMS-04977,ENG,ENG-DESTRESSING,RL-TNPENR-03,edge,TNP-ENR-DN,,12.97,13.97,DN,overdue,2026-08-31,7,2,,false,traffic_block,263,13,none,false,false,true,pending
ENG-2026-04978,TMS,TMS-04978,ENG,ENG-BRIDGE-INSP,BR-PONGPD-01,edge,PON-GPD-DN,,44.85,44.95,DN,routine,2026-09-01,6,minor,,false,traffic_block,69,5,none,true,true,false,done
ENG-2026-04979,TMS,TMS-04979,ENG,ENG-TRACK-PATROL,,edge,BBQ-PER-UP,,4.01,5.00,UP,proactive,2026-05-08,115,minor,,false,none,105,2,none,true,false,false,done
ENG-2025-04980,TMS,TMS-04980,ENG,ENG-TURNOUT-OVERHAUL,TO-BBQ-02,node,,BBQ,2.00,2.00,,overdue,2025-09-07,335,critical,2025-09-28,true,traffic_block,412,15,none,true,true,true,done
TRD-2026-01434,TDMS,TDMS-01434,TRD,TRD-OHE-EARTHING,OHE-TITRL-19,edge,TI-TRL-UP_SUB,,33.13,34.13,UP_SUB,overdue,2026-05-17,21,major,,false,power_block,62,3,none,true,false,true,done
ENG-2026-04981,TMS,TMS-04981,ENG,ENG-TAMPING,BL-GISTM-02,edge,GI-STM-DN_SUB,,16.03,17.10,DN_SUB,overdue,2026-04-16,32,minor,,false,traffic_block,259,9,tamper,true,true,true,done
ENG-2025-04982,TMS,TMS-04982,ENG,ENG-TURNOUT-OVERHAUL,TO-MAS-04,node,,MAS,0.00,0.00,,routine,2025-10-29,199,major,,false,traffic_block,249,13,none,true,true,true,done
TRD-2026-01435,TDMS,TDMS-01435,TRD,TRD-OHE-INSP,OHE-MSMBM-08,edge,MS-MBM-DN_SUB,,6.06,10.06,DN_SUB,overdue,2026-04-21,84,minor,,false,power_block,68,4,OHE_tower_car,true,false,true,done
TRD-2025-01436,TDMS,TDMS-01436,TRD,TRD-OHE-DROPPER,CW-STMPV-02,edge,STM-PV-DN,,19.48,19.98,DN,overdue,2025-10-14,68,minor,,false,power_block,118,4,OHE_tower_car,true,false,true,done
ENG-2026-04983,TMS,TMS-04983,ENG,ENG-SLEEPER-RENEWAL,SL-PERABU-10,edge,PER-ABU-UP,,7.15,7.65,UP,emergency_followup,2026-04-17,125,major,,false,traffic_block,251,16,none,true,true,true,done
ENG-2025-04984,TMS,TMS-04984,ENG,ENG-BALLAST-REGULATE,BL-MJRPON-02,edge,MJR-PON-DN,,29.75,31.75,DN,overdue,2025-11-16,231,minor,,false,traffic_block,149,4,ballast_regulator,true,true,true,done
TRD-2025-01437,TDMS,TDMS-01437,TRD,TRD-NEUTRAL-SECTION,OHE-ABUAVD-04,edge,ABU-AVD-DN_SUB,,19.53,19.73,DN_SUB,overdue,2025-10-16,9,major,,false,power_block,238,6,OHE_tower_car,true,false,true,deferred
SNT-2025-00994,SMMS,SMMS-00994,SNT,SNT-TRACK-CIRCUIT,TC-PERABU-15,edge,PER-ABU-UP_SUB,,13.50,14.00,UP_SUB,overdue,2025-09-07,247,minor,2025-11-19,false,disconnection,93,3,none,true,true,true,done
ENG-2025-04985,TMS,TMS-04985,ENG,ENG-TAMPING,BL-TRLAJJ-08,edge,TRL-AJJ-DN,,53.49,55.49,DN,overdue,2025-11-12,134,major,,false,traffic_block,281,10,tamper,true,true,true,done
ENG-2026-04986,TMS,TMS-04986,ENG,ENG-RAIL-RENEWAL,RL-TRLAJJ-61,edge,TRL-AJJ-UP_SUB,,64.22,64.72,UP_SUB,proactive,2026-08-28,10,3,,false,traffic_block,285,21,none,true,true,true,scheduled
ENG-2026-04987,TMS,TMS-04987,ENG,ENG-CURVE-REALIGN,BL-MBMGI-04,edge,MBM-GI-UP_SUB,,12.52,13.32,UP_SUB,overdue,2026-03-03,184,minor,,false,traffic_block,231,12,tamper,true,true,true,done
SNT-2026-00995,SMMS,SMMS-00995,SNT,SNT-INTERLOCK-TEST,IL-MAS-01,node,,MAS,0.00,0.00,,defect,2026-08-02,14,major,2026-10-12,false,disconnection,215,6,none,false,false,true,done
SNT-2026-00996,SMMS,SMMS-00996,SNT,SNT-TRACK-CIRCUIT,TC-PERABU-07,edge,PER-ABU-DN_SUB,,8.52,9.02,DN_SUB,routine,2026-08-05,33,major,,false,disconnection,129,3,none,true,true,true,pending
ENG-2026-04988,TMS,TMS-04988,ENG,ENG-RAIL-RENEWAL,RL-MASBBQ-01,edge,MAS-BBQ-DN,,1.06,1.56,DN,defect,2026-02-23,150,3,,false,traffic_block,454,21,none,true,true,true,done
SNT-2026-00997,SMMS,SMMS-00997,SNT,SNT-SIGNAL-LAMP,SG-BBQPER-01,edge,BBQ-PER-DN,,3.32,3.42,DN,routine,2026-01-10,98,major,,false,none,42,2,none,true,false,true,done
ENG-2026-04989,TMS,TMS-04989,ENG,ENG-USFD-TEST,RL-PERABU-04,edge,PER-ABU-DN,,6.54,14.54,DN,routine,2026-02-19,147,2,,false,traffic_block,110,3,USFD_car,true,false,true,done
ENG-2026-04990,TMS,TMS-04990,ENG,ENG-TURNOUT-OVERHAUL,TO-AVD-02,node,,AVD,21.00,21.00,,routine,2026-06-12,46,major,,false,traffic_block,353,13,none,true,true,true,done
SNT-2026-00998,SMMS,SMMS-00998,SNT,SNT-TRACK-CIRCUIT,TC-TRLAJJ-27,edge,TRL-AJJ-UP,,55.29,55.79,UP,overdue,2026-08-13,25,major,,false,disconnection,126,3,none,true,true,true,scheduled
ENG-2026-04991,TMS,TMS-04991,ENG,ENG-SLEEPER-RENEWAL,SL-ENRMJR-01,edge,ENR-MJR-DN,,24.01,24.51,DN,defect,2026-02-04,155,critical,2026-03-04,true,traffic_block,261,20,none,true,true,true,done
SNT-2026-00999,SMMS,SMMS-00999,SNT,SNT-CABLE-LAY,,edge,TI-TRL-UP,,30.50,31.50,UP,defect,2026-04-06,100,major,,false,none,322,10,none,true,true,false,done
ENG-2025-04992,TMS,TMS-04992,ENG,ENG-RAIL-WELD,RL-MASBBQ-04,edge,MAS-BBQ-UP_SUB,,0.94,1.94,UP_SUB,defect,2025-10-22,34,2,,false,traffic_block,197,6,none,true,false,true,deferred
TRD-2025-01438,TDMS,TDMS-01438,TRD,TRD-OHE-TENSION,OHE-MSMBM-06,edge,MS-MBM-DN_SUB,,5.52,5.82,DN_SUB,routine,2025-12-24,202,major,2026-03-27,false,power_block,157,4,OHE_tower_car,true,false,true,done
ENG-2026-04993,TMS,TMS-04993,ENG,ENG-USFD-TEST,RL-TRLAJJ-35,edge,TRL-AJJ-UP,,51.83,59.83,UP,overdue,2026-08-17,21,1,2026-08-24,true,traffic_block,150,3,USFD_car,true,false,true,pending
ENG-2026-04994,TMS,TMS-04994,ENG,ENG-TURNOUT-TAMP,TO-AJJ-01,node,,AJJ,69.00,69.00,,proactive,2026-04-18,36,minor,,false,traffic_block,248,10,tamper,true,true,true,done
SNT-2025-01000,SMMS,SMMS-01000,SNT,SNT-AXLE-COUNTER,AC-CGLWJ-04,edge,CGL-WJ-SINGLE,,65.95,66.25,SINGLE,overdue,2025-11-27,75,major,,false,disconnection,109,3,none,true,true,true,done
ENG-2025-04995,TMS,TMS-04995,ENG,ENG-TRACK-PATROL,,edge,STM-PV-UP_SUB,,20.98,22.98,UP_SUB,overdue,2025-09-17,295,critical,2025-10-15,true,none,107,2,none,true,false,false,done
SNT-2026-01001,SMMS,SMMS-01001,SNT,SNT-AXLE-COUNTER,AC-AVDTI-06,edge,AVD-TI-UP,,27.17,27.47,UP,proactive,2026-03-08,107,minor,,false,disconnection,94,3,none,false,true,true,done
SNT-2026-01002,SMMS,SMMS-01002,SNT,SNT-TRACK-CIRCUIT,TC-CGLWJ-06,edge,CGL-WJ-SINGLE,,67.86,68.36,SINGLE,overdue,2026-07-16,29,minor,,false,disconnection,123,3,none,false,true,true,done
ENG-2026-04996,TMS,TMS-04996,ENG,ENG-SLEEPER-RENEWAL,SL-TITRL-16,edge,TI-TRL-UP_SUB,,39.74,40.24,UP_SUB,defect,2026-09-06,1,minor,,false,traffic_block,363,19,none,true,true,true,pending
ENG-2026-04997,TMS,TMS-04997,ENG,ENG-TRACK-PATROL,,edge,PER-ABU-DN,,12.78,14.78,DN,routine,2026-08-04,5,minor,,false,none,126,2,none,true,false,false,done
ENG-2026-04998,TMS,TMS-04998,ENG,ENG-DESTRESSING,RL-TITRL-17,edge,TI-TRL-UP,,41.03,42.00,UP,routine,2026-07-17,52,2,,false,traffic_block,328,13,none,true,false,true,pending
TRD-2025-01439,TDMS,TDMS-01439,TRD,TRD-OHE-INSULATOR,INS-MSMBM-02,edge,MS-MBM-DN,,7.45,7.55,DN,defect,2025-09-19,278,minor,,false,power_block,68,4,OHE_tower_car,true,true,true,done
SNT-2026-01003,SMMS,SMMS-01003,SNT,SNT-POINT-SERVICE,PT-TRL-01,node,,TRL,42.00,42.00,,overdue,2026-08-03,35,major,,false,disconnection,52,3,none,true,false,true,scheduled
ENG-2026-04999,TMS,TMS-04999,ENG,ENG-BALLAST-REGULATE,BL-TRLAJJ-27,edge,TRL-AJJ-UP,,47.11,49.11,UP,overdue,2026-08-13,25,minor,,false,traffic_block,138,4,ballast_regulator,true,true,true,in_progress
ENG-2026-05000,TMS,TMS-05000,ENG,ENG-TURNOUT-TAMP,TO-TBM-07,node,,TBM,29.14,29.14,,overdue,2026-02-16,6,minor,,false,traffic_block,224,10,tamper,true,true,true,done
TRD-2026-01440,TDMS,TDMS-01440,TRD,TRD-NEUTRAL-SECTION,OHE-MBMGI-07,edge,MBM-GI-UP_SUB,,12.74,12.94,UP_SUB,routine,2026-08-28,10,critical,2026-09-12,true,power_block,213,7,OHE_tower_car,false,false,true,done
SNT-2026-01004,SMMS,SMMS-01004,SNT,SNT-AXLE-COUNTER,AC-AVDTI-07,edge,AVD-TI-UP_SUB,,25.70,26.00,UP_SUB,routine,2026-06-02,51,major,,false,disconnection,100,3,none,true,true,true,done
TRD-2026-01441,TDMS,TDMS-01441,TRD,TRD-OHE-MAST,MST-MBMGI-04,edge,MBM-GI-UP_SUB,,11.60,11.80,UP_SUB,overdue,2026-07-18,51,minor,,false,power_block,196,7,OHE_tower_car,true,true,true,pending
SNT-2026-01005,SMMS,SMMS-01005,SNT,SNT-TRACK-CIRCUIT,TC-TRLAJJ-30,edge,TRL-AJJ-UP,,64.21,64.71,UP,overdue,2026-08-14,24,major,,false,disconnection,129,3,none,true,true,true,pending
SNT-2025-01006,SMMS,SMMS-01006,SNT,SNT-TRACK-CIRCUIT,TC-TRLAJJ-35,edge,TRL-AJJ-UP_SUB,,48.35,48.85,UP_SUB,overdue,2025-12-14,55,major,,false,disconnection,70,3,none,true,true,true,done
ENG-2026-05001,TMS,TMS-05001,ENG,ENG-SLEEPER-RENEWAL,SL-TITRL-18,edge,TI-TRL-UP_SUB,,36.66,37.16,UP_SUB,defect,2026-01-11,42,minor,,false,traffic_block,381,16,none,true,true,true,deferred
SNT-2026-01007,SMMS,SMMS-01007,SNT,SNT-CABLE-LAY,,edge,MSB-MS-DN_SUB,,3.69,4.30,DN_SUB,defect,2026-07-09,13,critical,2026-07-19,true,none,217,9,none,true,true,false,done
ENG-2026-05002,TMS,TMS-05002,ENG,ENG-TURNOUT-OVERHAUL,TO-MSB-06,node,,MSB,0.00,0.00,,routine,2026-07-26,43,minor,,false,traffic_block,340,12,none,true,true,true,pending
SNT-2026-01008,SMMS,SMMS-01008,SNT,SNT-TRACK-CIRCUIT,TC-PERABU-02,edge,PER-ABU-DN,,5.23,5.73,DN,routine,2026-06-26,40,critical,2026-07-09,true,disconnection,79,3,none,true,true,true,done
TRD-2026-01442,TDMS,TDMS-01442,TRD,TRD-OHE-FAULT,OHE-CGLWJ-04,edge,CGL-WJ-SINGLE,,80.07,80.37,SINGLE,defect,2026-04-06,148,major,2026-07-13,false,power_block,93,6,OHE_tower_car,true,true,true,done
ENG-2025-05003,TMS,TMS-05003,ENG,ENG-TURNOUT-OVERHAUL,TO-AVD-01,node,,AVD,21.00,21.00,,overdue,2025-09-18,302,minor,,false,traffic_block,338,15,none,false,true,true,done
ENG-2025-05004,TMS,TMS-05004,ENG,ENG-SLEEPER-RENEWAL,SL-ENRMJR-08,edge,ENR-MJR-UP,,20.39,20.89,UP,defect,2025-12-07,263,major,,false,traffic_block,270,17,none,true,true,true,done
ENG-2026-05005,TMS,TMS-05005,ENG,ENG-USFD-TEST,RL-MJRPON-12,edge,MJR-PON-UP,,33.16,35.00,UP,overdue,2026-07-18,2,3,,false,traffic_block,105,3,USFD_car,true,false,true,done
TRD-2026-01443,TDMS,TDMS-01443,TRD,TRD-OHE-INSULATOR,INS-PERABU-01,edge,PER-ABU-DN,,8.74,8.84,DN,proactive,2026-04-15,75,minor,,false,power_block,98,4,OHE_tower_car,true,true,true,done
SNT-2026-01009,SMMS,SMMS-01009,SNT,SNT-TRACK-CIRCUIT,TC-TITRL-02,edge,TI-TRL-DN,,36.95,37.45,DN,proactive,2026-07-13,41,major,,false,disconnection,83,3,none,true,true,true,done
ENG-2025-05006,TMS,TMS-05006,ENG,ENG-RAIL-GRIND,RL-ABUAVD-06,edge,ABU-AVD-DN_SUB,,19.13,21.00,DN_SUB,routine,2025-12-17,110,1,2025-12-26,true,traffic_block,157,4,rail_grinder,true,false,true,done
ENG-2026-05007,TMS,TMS-05007,ENG,ENG-SLEEPER-RENEWAL,SL-TITRL-14,edge,TI-TRL-UP,,30.58,31.08,UP,defect,2026-03-28,71,minor,,false,traffic_block,272,16,none,true,true,true,done
TRD-2026-01444,TDMS,TDMS-01444,TRD,TRD-NEUTRAL-SECTION,OHE-MSMBM-11,edge,MS-MBM-UP,,9.57,9.77,UP,overdue,2026-08-10,22,minor,2026-11-05,false,power_block,178,7,OHE_tower_car,true,false,true,done
ENG-2026-05008,TMS,TMS-05008,ENG,ENG-CURVE-REALIGN,BL-PERABU-08,edge,PER-ABU-DN_SUB,,9.36,10.16,DN_SUB,emergency_followup,2026-03-11,13,major,2026-06-06,false,traffic_block,187,12,tamper,true,true,true,done
ENG-2026-05009,TMS,TMS-05009,ENG,ENG-TURNOUT-OVERHAUL,TO-AVD-07,node,,AVD,21.00,21.00,,routine,2026-02-08,19,major,2026-05-17,false,traffic_block,306,14,none,true,true,true,done
SNT-2026-01010,SMMS,SMMS-01010,SNT,SNT-TRACK-CIRCUIT,TC-MSBMS-03,edge,MSB-MS-DN_SUB,,2.50,3.00,DN_SUB,overdue,2026-08-04,34,minor,,false,disconnection,120,4,none,false,true,true,pending
SNT-2025-01011,SMMS,SMMS-01011,SNT,SNT-TRACK-CIRCUIT,TC-MBMGI-03,edge,MBM-GI-UP,,13.89,14.39,UP,routine,2025-10-05,237,major,2025-12-29,false,disconnection,72,3,none,true,true,true,done
ENG-2026-05010,TMS,TMS-05010,ENG,ENG-USFD-TEST,RL-ABUAVD-11,edge,ABU-AVD-UP,,15.16,21.00,UP,overdue,2026-08-23,10,2,,false,traffic_block,100,3,USFD_car,true,false,true,done
TRD-2026-01445,TDMS,TDMS-01445,TRD,TRD-OHE-MAST,MST-PONGPD-08,edge,PON-GPD-UP,,46.65,46.85,UP,overdue,2026-05-10,13,major,2026-07-10,false,power_block,148,6,OHE_tower_car,true,true,true,done
ENG-2026-05011,TMS,TMS-05011,ENG,ENG-BRIDGE-INSP,BR-TRLAJJ-01,edge,TRL-AJJ-DN,,52.88,52.98,DN,proactive,2026-08-19,6,minor,,false,traffic_block,117,4,none,true,true,false,done
SNT-2026-01012,SMMS,SMMS-01012,SNT,SNT-TRACK-CIRCUIT,TC-STMPV-02,edge,STM-PV-DN,,21.02,21.52,DN,overdue,2026-08-20,18,minor,,false,disconnection,109,3,none,true,true,true,scheduled
ENG-2026-05012,TMS,TMS-05012,ENG,ENG-USFD-TEST,RL-PERABU-11,edge,PER-ABU-DN_SUB,,7.08,15.00,DN_SUB,routine,2026-02-15,178,2,,false,traffic_block,126,3,USFD_car,true,false,true,done
SNT-2025-01013,SMMS,SMMS-01013,SNT,SNT-POINT-SERVICE,PT-BBQ-03,node,,BBQ,2.00,2.00,,overdue,2025-09-27,228,critical,2025-10-19,true,disconnection,72,3,none,true,false,true,done
SNT-2025-01014,SMMS,SMMS-01014,SNT,SNT-CABLE-LAY,,edge,ENR-MJR-DN,,19.54,20.54,DN,defect,2025-12-19,158,major,,false,none,291,8,none,true,true,false,deferred
ENG-2026-05013,TMS,TMS-05013,ENG,ENG-RAIL-GRIND,RL-TRLAJJ-61,edge,TRL-AJJ-UP_SUB,,64.22,67.22,UP_SUB,routine,2026-06-10,5,3,2026-09-22,false,traffic_block,180,5,rail_grinder,false,false,true,done
SNT-2025-01015,SMMS,SMMS-01015,SNT,SNT-TRACK-CIRCUIT,TC-TRLAJJ-22,edge,TRL-AJJ-DN_SUB,,54.99,55.49,DN_SUB,overdue,2025-10-31,117,minor,,false,disconnection,104,3,none,true,true,true,done
